Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;ShootEmUp;Arcadia (NMK);arcadian;1994;NMK;;;
3;ShootEmUp;Argus;argus;1986;NMK (Jaleco license);;;
1;ShootEmUp;Argus (Gottlieb, prototype);argusg;1984;Gottlieb;;requires joystick, doesn't handle deadzones;
3;ShootEmUp;Ark Area;arkarea;1988;UPL;;;
3;ShootEmUp;Armed Formation (Japan);armedf;1988;Nichibutsu;;;
3;ShootEmUp;Armed Police Batrider (Europe) (Fri Feb 13 1998);batrider;1998;Raizing / Eighting;;;
3;ShootEmUp;Armor Attack;armora;1980;Cinematronics;;;
3;ShootEmUp;Ashura Blaster (World);ashura;1990;Taito Corporation Japan;;;
3;ShootEmUp;ASO - Armored Scrum Object;aso;1985;SNK;;;
2;ShootEmUp;Assault Plus (Japan);assaultp;1988;Namco;;impractical controls;
3;ShootEmUp;Asteroids (rev 4);asteroid;1979;Atari;;;
3;ShootEmUp;Asteroids Deluxe (rev 3);astdelux;1980;Atari;;;
3;ShootEmUp;Astro Blaster (version 3);astrob;1981;Sega;;;
3;ShootEmUp;Astro Chase (Max-A-Flex);mf_achas;1982;Exidy / First Star Software;;;
3;ShootEmUp;Astro Fantasia (DECO Cassette) (US);castfant;1981;Data East Corporation;;needs to wait 100s before game start;
2;ShootEmUp;Astro Fighter (set 1);astrof;1979;Data East;;no sound due to imperfect emulation;
3;ShootEmUp;Asuka & Asuka (World);asuka;1988;Taito Corporation;;;
3;ShootEmUp;Asylum (prototype);asylum;1991;Leland Corporation;;;
3;ShootEmUp;Atomic Robo-kid (World, Type-2);robokid;1988;UPL;;wait on conf screen;
3;ShootEmUp;Aurail (set 3, US) (unprotected);aurail;1990;Sega / Westone;;;
1;ShootEmUp;Aztarac;aztarac;1983;Centuri;;missing controls, deadzone issue;
3;ShootEmUp;Azurian Attack;azurian;1982;Rait Electronics Ltd;;;
3;ShootEmUp;B-Wings (Japan new Ver.);bwings;1984;Data East Corporation;;;
3;ShootEmUp;Back Fire (Tecmo, bootleg);backfirt;1988;Tecmo;;;
3;ShootEmUp;Bakutotsu Kijuutei;bakutotu;1988;Namco;;;
3;ShootEmUp;Balloon Bomber;ballbomb;1980;Taito;;;
3;ShootEmUp;Barrier;barrier;1979;Cinematronics (Vectorbeam license);;;
3;ShootEmUp;Baryon - Future Assault (set 1);baryon;1997;SemiCom / Tirano;;;
3;ShootEmUp;Batsugun;batsugun;1993;Toaplan;;;
3;ShootEmUp;Battlantis (program code G);battlnts;1987;Konami;;;
3;ShootEmUp;Battle Bakraid - Unlimited Version (USA) (Tue Jun 8 1999);bbakraid;1999;Eighting;;;
3;ShootEmUp;Battle Chopper (World);bchopper;1987;Irem;;;
3;ShootEmUp;Battle Cross;battlex;1982;Omori Electric Co., Ltd.;;;
3;ShootEmUp;Battle Cruiser M-12;bcruzm12;1983;Sigma Enterprises Inc.;;;
3;ShootEmUp;Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb 3 1996);bgaregga;1996;Raizing / Eighting;;;
3;ShootEmUp;Battle Lane! Vol. 5 (set 1);battlane;1986;Technos Japan (Taito license);;;
3;ShootEmUp;Battle of Atlantis (set 1);atlantis;1981;Comsoft;;;
3;ShootEmUp;Battle of the Solar System (rev. 1.1a 7/23/92);botss;1992;Microprose Games Inc.;;;
2;ShootEmUp;Battle Rangers (World);battlera;1988;Data East Corporation;;;
3;ShootEmUp;Bells & Whistles (World, version L);blswhstl;1991;Konami;;;
3;ShootEmUp;Bermuda Triangle (World?);bermudat;1987;SNK;;;
3;ShootEmUp;Berzerk (revision RC31A);berzerk;1980;Stern Electronics;;;
3;ShootEmUp;Bio Attack;bioatack;1983;Taito Corporation (Fox Video Games license);;;
3;ShootEmUp;Bio-ship Paladin;bioship;1990;UPL (American Sammy license);;;
3;ShootEmUp;Black Heart;blkheart;1991;UPL;;;
3;ShootEmUp;Black Hole;blkhole;1981;TDS & MINTS;;;
3;ShootEmUp;Black Widow;bwidow;1982;Atari;;;
3;ShootEmUp;Blast Off (Japan);blastoff;1989;Namco;;;
3;ShootEmUp;Blaster;blaster;1983;Williams / Vid Kidz;;;
3;ShootEmUp;Blasteroids (rev 4);blstroid;1987;Atari Games;;;
3;ShootEmUp;Blaze On (World);blazeon;1992;A.I (Atlus license);;;
3;ShootEmUp;Blazer (Japan);blazer;1987;Namco;;;
3;ShootEmUp;Blazing Lazers (United Amusements PC Engine);blazlaz;1989;Hudson Soft;;;
3;ShootEmUp;Blazing Star;blazstar;1998;Yumekobo;;;
3;ShootEmUp;Blood Bros. (World?);bloodbro;1990;TAD Corporation;;;
3;ShootEmUp;Blue Hawk;bluehawk;1993;Dooyong;;;
1;ShootEmUp;Blue Shark;blueshrk;1978;Midway;;bad controls;
3;ShootEmUp;Bombs Away (prototype);bombsa;1988;Jaleco;;;
3;ShootEmUp;Boogie Wings (Euro v1.5, 92.12.07);boogwing;1992;Data East Corporation;;;
3;ShootEmUp;Boomer Rang'r / Genesis (set 1);boomrang;1983;Data East Corporation;;;
3;ShootEmUp;Borderline;brdrline;1981;Sega;;;
3;ShootEmUp;Bosconian (new version);bosco;1981;Namco;;;
1;ShootEmUp;Boxing Bugs;boxingb;1981;Cinematronics;;bad controls (not very responsive);
1;ShootEmUp;Bradley Trainer;bradley;1980;Atari;;missing controls;
3;ShootEmUp;Brain;brain;1986;Coreland / Sega;;;
1;ShootEmUp;Brave Blade (World);brvblade;2000;Eighting / Raizing;;rams a lot;
3;ShootEmUp;Break Thru (US);brkthru;1986;Data East USA;;;
3;ShootEmUp;Buck Rogers: Planet of Zoom;buckrog;1982;Sega;;needs samples;
3;ShootEmUp;Bullet (FD1094 317-0041);bullet;1987;Sega;;;
3;ShootEmUp;Burning Force (Japan, new version (Rev C));burnforc;1989;Namco;;;
3;ShootEmUp;Cabal (World, Joystick);cabal;1988;TAD Corporation;;;
1;ShootEmUp;Caliber 50 (Ver. 1.01);calibr50;1989;Athena / Seta;;bad controls;
3;ShootEmUp;Calipso;calipso;1982;Tago Electronics;;;
3;ShootEmUp;Canyon Bomber;canyon;1977;Atari;;;
3;ShootEmUp;Captain Tomaday;ctomaday;1999;Visco;;;
2;ShootEmUp;Car Hunt / Deep Scan (France);carhntds;1979;Sega;;no sound due to imperfect emulation;
3;ShootEmUp;Carnival (upright, AY8912 music);carnival;1980;Sega;;;
3;ShootEmUp;Carrier Air Wing (World 901012);cawing;1990;Capcom;;;
3;ShootEmUp;Cat and Mouse (type 02 program);catnmous;1982;Zaccaria;;;
3;ShootEmUp;Catacomb;catacomb;1982;MTM Games;;;
1;ShootEmUp;Centipede (revision 4);centiped;1980;Atari;;joystick deadzones problem;
1;ShootEmUp;Cerberus;cerberus;1985;Cinematronics;;bad controls (deadzone issue);
3;ShootEmUp;Challenger;challeng;1981;Game Plan (Centuri license);;;
3;ShootEmUp;Change Air Blade (Japan);cairblad;1999;Sammy;;;
3;ShootEmUp;Chaos Heat (V2.09O 1998/10/02 17:00);chaoshea;1998;Taito;;;
3;ShootEmUp;Chimera Beast (Japan, prototype);chimerab;1993;Jaleco;;;
3;ShootEmUp;Choplifter (8751 315-5151);choplift;1985;Sega (licensed from Dan Gorlin);;;
3;ShootEmUp;Chopper I (US Ver 2);chopper;1988;SNK;;;
3;ShootEmUp;Choutetsu Brikin'ger - Iron Clad (prototype);ironclad;1996;Saurus;;;
3;ShootEmUp;Chuka Taisen (World) (P0-028-A PCB);chukatai;1988;Taito Corporation Japan;;;
3;ShootEmUp;City Bomber (World);citybomb;1987;Konami;;;
3;ShootEmUp;Cloak & Dagger (rev 5);cloak;1983;Atari;;;
1;ShootEmUp;Cloud 9 (prototype);cloud9;1983;Atari;;joystick deadzones problem;
3;ShootEmUp;Cobra-Command (World/US revision 5);cobracom;1988;Data East Corporation;;;
3;ShootEmUp;Colony 7 (set 1);colony7;1981;Taito;;;
3;ShootEmUp;Commando (Sega);commsega;1983;Sega;;;
3;ShootEmUp;Commando (World);commando;1985;Capcom;;;
0;ShootEmUp;Conquest (prototype);conquest;1982;Williams / Vid Kidz;;bootloop;
3;ShootEmUp;Cosmic Alien (version II, set 1);cosmica;1979;Universal;;needs samples;
3;ShootEmUp;Cosmic Avenger;cavenger;1981;Universal;;;
1;ShootEmUp;Cosmic Chasm (set 1);cchasm;1983;Cinematronics / GCE;;bad controls (deadzone issue);
3;ShootEmUp;Cosmic Cop (World);cosmccop;1991;Irem;;;
2;ShootEmUp;Cosmic Guerilla;cosmicg;1979;Universal;;no sound due to imperfect emulation;
3;ShootEmUp;Cosmo Gang the Video (US);cosmogng;1991;Namco;;;
3;ShootEmUp;Cosmos;cosmos;1981;Century Electronics;;;
3;ShootEmUp;Cotton (set 4, World) (FD1094 317-0181a);cotton;1991;Success / Sega;;;
3;ShootEmUp;Cotton 2 (JUET 970902 V1.000);cotton2;1997;Success;;;
3;ShootEmUp;Cotton Boomerang (JUET 980709 V1.000);cottonbm;1998;Success;;menu lags a lot, game ok;
3;ShootEmUp;Crack Down (World, Floppy Based, FD1094 317-0058-04c);crkdown;1989;Sega;;;
1;ShootEmUp;Crater Raider;crater;1984;Bally Midway;;joystick deadzones problem;
3;ShootEmUp;Cybattler;cybattlr;1993;Jaleco;;;
1;ShootEmUp;Cyber Commando (Rev. CY1, Japan);cybrcomm;1994;Namco;;bad controls (deadzone issue);
1;ShootEmUp;Cyber Sled (CY2, World);cybsled;1993;Namco;;bad controls (deadzone issue);
3;ShootEmUp;Cyber Tank (v1.4);cybertnk;1988;Coreland;;;
3;ShootEmUp;Cyvern - The Dragon Weapons (US);cyvern;1998;Kaneko;;;
3;ShootEmUp;D-Day;dday;1982;Olympia;;;
3;ShootEmUp;D-Day (Jaleco set 1);ddayjlc;1984;Jaleco;;;
3;ShootEmUp;Dai 3 Wakusei (Japan);dai3wksi;1979;Sun Electronics;;;
3;ShootEmUp;Daikaiju no Gyakushu;daikaiju;1986;Taito;;;
3;ShootEmUp;Daioh;daioh;1993;Athena;;;
3;ShootEmUp;Dambusters (US, set 1);dambustr;1981;South West Research;;;
3;ShootEmUp;Danger Express (prototype);dangerex;1992;Atari Games;;;
1;ShootEmUp;Danger Zone (rev 2);dangerz;1986;Cinematronics;;bad controls (deazone + sensitivity);
3;ShootEmUp;Dangerous Seed (Japan);dangseed;1989;Namco;;;
3;ShootEmUp;Darius (World, rev 2);darius;1986;Taito Corporation Japan;;;
3;ShootEmUp;Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19);dariusg;1994;Taito Corporation Japan;;;
3;ShootEmUp;Darius II (triple screen) (Japan);darius2;1989;Taito Corporation;;;
1;ShootEmUp;Dark Planet;darkplnt;1982;Stern Electronics;;bad controls (deadzone issue);
3;ShootEmUp;Dark Warrior;darkwar;1981;Century Electronics;;;
3;ShootEmUp;Darwin 4078 (Japan);darwin;1986;Data East Corporation;;;
3;ShootEmUp;Dead Angle;deadang;1988;Seibu Kaihatsu;;;
3;ShootEmUp;Dead Connection (World);deadconx;1992;Taito Corporation Japan;;;
1;ShootEmUp;Dead Eye;deadeye;1978;Meadows Games, Inc.;;bad controls (too sensitive);
3;ShootEmUp;Deathsmiles (2007/10/09 MASTER VER);deathsml;2007;Cave (AMI license);;;
0;ShootEmUp;Deathsmiles II: Makai no Merry Christmas (2009/10/14 MASTER VER 4.00);deathsm2;2009;Cave;;no launch, crash to ES, unsupported;
3;ShootEmUp;Deathsmiles MegaBlack Label (2008/10/06 MEGABLACK LABEL VER);dsmbl;2008;Cave (AMI license);;;
3;ShootEmUp;Defend the Terra Attack on the Red UFO;redufo;1981;Artic;;;
3;ShootEmUp;Defender (Red label);defender;1980;Williams;;launch twice;
3;ShootEmUp;Demon;demon;1982;Rock-Ola;;;
3;ShootEmUp;Demoneye-X;demoneye;1981;Irem;;;
1;ShootEmUp;Demons & Dragons (prototype);demndrgn;1982;Dave Nutting Associates / Bally Midway;;sensitivity too high;
3;ShootEmUp;Depthcharge;depthch;1977;Gremlin;;needs samples;
3;ShootEmUp;Desert Breaker (World) (FD1094 317-0196);desertbr;1992;Sega;;;
3;ShootEmUp;Desert War / Wangan Sensou (ver 1.0);desertwr;1995;Jaleco;;;
3;ShootEmUp;Destroyer (Cidelsa) (set 1);destryer;1980;Cidelsa;;;
3;ShootEmUp;Destroyer (version O2);destroyr;1977;Atari;;;
3;ShootEmUp;Devastators (ver. Z);devstors;1988;Konami;;;
3;ShootEmUp;Devil World;devilw;1987;Konami;;;
2;ShootEmUp;Devil Zone;devzone;1980;Universal;;no sound ingame du to imperfect emulation;
3;ShootEmUp;Diet Family;dtfamily;2001;SemiCom;;;
3;ShootEmUp;Dimahoo (Euro 000121);dimahoo;2000;Eighting / Raizing (Capcom license);;;
3;ShootEmUp;Dodge Man;dodgeman;1983;Omori Electric Co., Ltd.;;;
3;ShootEmUp;DoDonPachi (International, Master Ver. 97/02/05);ddonpach;1997;Cave (Atlus license);;;
3;ShootEmUp;DoDonPachi Dai-Fukkatsu Black Label (2010/1/18 BLACK LABEL);dfkbl;2010;Cave (AMI license);;;
3;ShootEmUp;DoDonPachi Dai-Fukkatsu Ver 1.5 (2008/06/23 MASTER VER 1.5);ddpdfk;2008;Cave (AMI license);;;
3;ShootEmUp;DoDonPachi Dai-Ou-Jou (Japan, 2002.04.05.Master Ver, 68k Label V101);ddpdoj;2002;Cave (AMI license);;;
3;ShootEmUp;DoDonPachi Dai-Ou-Jou Tamashii (V201, China);ddpdojt;2010;IGS / Cave (Tong Li Animation license);;;
3;ShootEmUp;DoDonPachi II - Bee Storm (World, ver. 102);ddp2;2001;IGS;;;
3;ShootEmUp;DoDonPachi III (World, 2002.05.15 Master Ver);ddp3;2002;Cave (AMI license);;;
3;ShootEmUp;Dog Fight (Thunderbolt);dogfight;1983;Orca / Thunderbolt;;;
1;ShootEmUp;Dog Patch;dogpatch;1977;Midway;;bad controls (too sensitive);
3;ShootEmUp;Dogyuun;dogyuun;1992;Toaplan;;;
3;ShootEmUp;DonPachi (US);donpachi;1995;Cave (Atlus license);;;
3;ShootEmUp;Double Wings;dblewing;1993;Mitchell;;;
3;ShootEmUp;Dr. Toppel's Adventure (World);drtoppel;1987;Kaneko / Taito Corporation Japan;;;
2;ShootEmUp;Draco;draco;1981;Cidelsa;;bad mapping;
3;ShootEmUp;Dragon Blaze;dragnblz;2000;Psikyo;;;
3;ShootEmUp;Dragon Breed (World, M81 PCB version);dbreed;1989;Irem;;;
3;ShootEmUp;Dragon Saber (World, DO2);dsaber;1990;Namco;;;
3;ShootEmUp;Dragon Spirit (new version (DS3));dspirit;1987;Namco;;;
3;ShootEmUp;Drakton (DK conversion);drakton;1984;Epos Corporation;;;
3;ShootEmUp;Dyger (Korea set 1);dyger;1989;Philko;;;
3;ShootEmUp;Dynamite Duke (Europe, 03SEP89);dynduke;1989;Seibu Kaihatsu;;;
3;ShootEmUp;E.D.F. : Earth Defense Force (set 1);edf;1991;Jaleco;;;
1;ShootEmUp;Eco Fighters (World 931203);ecofghtr;1993;Capcom;;controls problem;
3;ShootEmUp;Eight Forces;eightfrc;1994;Tecmo;;;
3;ShootEmUp;El Fin Del Tiempo;efdt;1981;Niemer;;;
3;ShootEmUp;Eliminator (2 Players, set 1);elim2;1981;Gremlin;;;
3;ShootEmUp;Enigma II;enigma2;1981;Game Plan (Zilec Electronics license);;;
3;ShootEmUp;Equites;equites;1984;Alpha Denshi Co.;;;
3;ShootEmUp;Escape from the Planet of the Robot Monsters (set 1);eprom;1989;Atari Games;;;
3;ShootEmUp;ESP Ra.De. (International, Ver. 98/04/22);esprade;1998;Cave (Atlus license);;;
3;ShootEmUp;Espgaluda (2003/10/15 Master Ver);espgal;2003;Cave (AMI license);;;
3;ShootEmUp;Espgaluda II (2005/11/14 MASTER VER);espgal2;2005;Cave (AMI license);;;
3;ShootEmUp;Espial (Europe);espial;1983;Orca / Thunderbolt;;;
3;ShootEmUp;Exed Exes;exedexes;1985;Capcom;;;
3;ShootEmUp;Exerion;exerion;1983;Jaleco;;;
3;ShootEmUp;Explorer (DECO Cassette) (US);cexplore;1982;Data East Corporation;;;
3;ShootEmUp;Explosive Breaker (World);explbrkr;1992;Kaneko;;;
3;ShootEmUp;Extermination (World);extrmatn;1987;Taito Corporation Japan;;;
3;ShootEmUp;Exzisus (Japan, dedicated);exzisus;1987;Taito Corporation;;;
2;ShootEmUp;F-15 Strike Eagle (rev. 2.2 02/25/91);f15se;1991;Microprose Games Inc.;;no sound due to imperfect emulation;
3;ShootEmUp;Fantastic Journey (ver EAA);fantjour;1994;Konami;;;
3;ShootEmUp;Fantasy Zone (Rev A, unprotected);fantzone;1986;Sega;;;
3;ShootEmUp;Fantasy Zone II - The Tears of Opa-Opa (MC-8123, 317-0057);fantzn2;1988;Sega;;;
3;ShootEmUp;Fantasy Zone II - The Tears of Opa-Opa (System 16C version);fantzn2x;2008;Sega / M2;;;
3;ShootEmUp;Farmers Rebellion;farmer;1985;Sun Electronics;;;
3;ShootEmUp;Fever SOS (International, Ver. 98/09/25);feversos;1998;Cave (Nihon System license);;;
3;ShootEmUp;Field Combat;fcombat;1985;Jaleco;;;
3;ShootEmUp;Fighter & Attacker (US);fghtatck;1992;Namco;;;
3;ShootEmUp;Fighting Hawk (World);fhawk;1988;Taito Corporation Japan;;;
3;ShootEmUp;Final Star Force (US);fstarfrc;1992;Tecmo;;;
3;ShootEmUp;Finalizer - Super Transformation (set 1);finalizr;1985;Konami;;;
3;ShootEmUp;Fire Battle;firebatl;1984;Woodplace Inc. (Taito license);;;
3;ShootEmUp;Fire One;fireone;1979;Exidy;;;
3;ShootEmUp;Fire Shark;fireshrk;1990;Toaplan;;;
1;ShootEmUp;Firebeast (prototype);firebeas;1983;Atari;;bad controls;
3;ShootEmUp;FixEight (Europe);fixeight;1992;Toaplan;;;
3;ShootEmUp;Flash Boy (vertical) (DECO Cassette MD) (No.12/Ver.0/Set.1,Japan);cfboy0a1;1981;Data East Corporation;;;
3;ShootEmUp;Flower (US);flower;1986;Clarue (Komax license);;;
3;ShootEmUp;Flying Shark (World);fshark;1987;Toaplan / Taito Corporation;;;
3;ShootEmUp;Flying Tiger (set 1);flytiger;1992;Dooyong;;;
1;ShootEmUp;Forgotten Worlds (World, newer);forgottn;1988;Capcom;;bad controls;
3;ShootEmUp;Formation Z;formatz;1984;Jaleco;;;
3;ShootEmUp;Fortress 2 Blue Arcade (World) (ver 1.01 / pcb ver 3.05);fort2b;2001;Eolith;;;
3;ShootEmUp;Frenzy (revision RA1);frenzy;1981;Stern Electronics;;;
3;ShootEmUp;Frog & Spiders (bootleg?);fspiderb;1981;Taito Corporation;;;
1;ShootEmUp;Front Line;frontlin;1982;Taito Corporation;;bad controls;
3;ShootEmUp;Funky Bee;funkybee;1982;Orca;;;
3;ShootEmUp;Funky Fish;fnkyfish;1981;Sun Electronics;;;
2;ShootEmUp;Future Spy (315-5061);futspy;1984;Sega;;no sound due to imperfect emulation;
3;ShootEmUp;G-Darius Ver.2 (Ver 2.03J);gdarius2;1997;Taito;;;
3;ShootEmUp;G-LOC Air Battle (World);gloc;1990;Sega;;;
3;ShootEmUp;G-Stream G2020;gstream;2002;Oriental Soft Japan;;;
3;ShootEmUp;G.I. Joe (World, EAB, set 1);gijoe;1992;Konami;;;
3;ShootEmUp;Gaia - The Last Choice of Earth;gaialast;1999;SemiCom / XESS;;;
3;ShootEmUp;Gain Ground (World, 3 Players, Floppy Based, FD1094 317-0058-03d Rev A);gground;1988;Sega;;;
3;ShootEmUp;Galactic Storm (Japan);galastrm;1992;Taito Corporation;;;
3;ShootEmUp;Galaga '88;galaga88;1987;Namco;;;
3;ShootEmUp;Galaga (Namco rev. B);galaga;1981;Namco;;;
3;ShootEmUp;Galaga 3 (GP3 rev. D);galaga3;1984;Namco;;;
3;ShootEmUp;Galaxian (Namco set 1);galaxian;1979;Namco;;;
3;ShootEmUp;Galaxy Force 2;gforce2;1988;Sega;;;
3;ShootEmUp;Galaxy Gunners;galaxygn;1989;Electronic Devices Italy;;;
3;ShootEmUp;Galaxy Wars (Universal set 1);galxwars;1979;Universal;;;
3;ShootEmUp;Galmedes (Japan);galmedes;1992;Visco;;;
0;ShootEmUp;Gamshara (World, 10021 Ver.A);gamshara;2002;Mitchell;;unsupported, black screen;
3;ShootEmUp;Gang Busters (set 1);gbusters;1988;Konami;;;
3;ShootEmUp;Gaplus (GP2 rev. B);gaplus;1984;Namco;;;
3;ShootEmUp;Gardia (317-0006);gardia;1986;Coreland / Sega;;;
3;ShootEmUp;Garyo Retsuden (Japan);garyoret;1987;Data East Corporation;;;
3;ShootEmUp;Gauntlet (rev 14);gauntlet;1985;Atari Games;;;
3;ShootEmUp;Gauntlet Dark Legacy (version DL 2.52);gauntdl;1999;Midway Games;;lags a little in menu;
3;ShootEmUp;Gauntlet II;gaunt2;1986;Atari Games;;;
3;ShootEmUp;Gauntlet II (2 Players, rev 2);gaunt22p;1986;Atari Games;;;
3;ShootEmUp;Gauntlet Legends (version 1.6);gauntleg;1998;Atari Games;;;
3;ShootEmUp;Gekirindan (Ver 2.3O 1995/09/21);gekiridn;1995;Taito Corporation;;;
3;ShootEmUp;Gemini Wing (World);gemini;1987;Tecmo;;;
3;ShootEmUp;Ghost Pilots (NGM-020 ~ NGH-020);gpilots;1991;SNK;;;
3;ShootEmUp;Giga Wing (USA 990222);gigawing;1999;Takumi (Capcom license);;;
3;ShootEmUp;Giga Wing Generations (v2.02J);gwinggen;2004;Takumi Corporation;;;
3;ShootEmUp;Gigandes;gigandes;1989;East Technology;;;
3;ShootEmUp;Glass (Ver 1.1, Break Edition, Checksum 49D5E66B, Version 1994);glass;1994;OMK / Gaelco;;;
3;ShootEmUp;Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun;yamagchi;1985;Kaneko / Taito;;;
3;ShootEmUp;Gondomania (USA);gondou;1985;Data East USA;;slightly different from gondo;
3;ShootEmUp;Gondomania (World);gondo;1987;Data East Corporation;;slightly different from gondou;
3;ShootEmUp;Gorf;gorf;1981;Dave Nutting Associates / Midway;;;
3;ShootEmUp;Gradius (Japan, ROM version);gradius;1985;Konami;;;
3;ShootEmUp;Gradius II - GOFER no Yabou (Japan New Ver.);gradius2;1988;Konami;;;
3;ShootEmUp;Gradius III (World, program code R);gradius3;1989;Konami;;;
1;ShootEmUp;Gradius IV: Fukkatsu (ver JAC);gradius4;1998;Konami;;needs to press test switch, should work;
3;ShootEmUp;Gratia - Second Earth (ver 1.0, 92047-01 version);gratia;1996;Jaleco;;;
3;ShootEmUp;Gravitar (version 3);gravitar;1982;Atari;;;
3;ShootEmUp;Grid Seeker: Project Storm Hammer (Ver 1.3O);gseeker;1992;Taito Corporation Japan;;;
3;ShootEmUp;Grind Stormer;grindstm;1992;Toaplan;;;
3;ShootEmUp;Grobda (New Ver.);grobda;1984;Namco;;;
2;ShootEmUp;Guardian Force (JUET 980318 V0.105);grdforce;1998;Success;;inverted mapping;
3;ShootEmUp;Guardian Storm (horizontal, not encrypted);grdnstrm;1998;Afega (Apples Industries license);;;
1;ShootEmUp;Guerrilla War (US);gwar;1987;SNK;;bad controls;
3;ShootEmUp;Guided Missile;gmissile;1977;Midway;;needs samples;
3;ShootEmUp;Gulf Storm (set 1);gulfstrm;1991;Dooyong;;;
3;ShootEmUp;Gulf War II (set 1);gulfwar2;1991;Comad;;;
3;ShootEmUp;Gun & Frontier (World);gunfront;1990;Taito Corporation Japan;;;
2;ShootEmUp;Gun.Smoke (World, 851115);gunsmoke;1985;Capcom;;not perfect controls;
3;ShootEmUp;Gunbird (World);gunbird;1994;Psikyo;;;
3;ShootEmUp;Gunbird 2 (set 1);gunbird2;1998;Psikyo;;;
0;ShootEmUp;Gundam Battle Operating Simulator (GDX-0013);gundamos;2005;Banpresto;;unsupported;
0;ShootEmUp;Gundam vs. Gundam (GVS1 Ver. A);gdvsgd;2008;Capcom / Bandai;;unsupported;
3;ShootEmUp;Gundhara;gundhara;1995;Banpresto;;;
3;ShootEmUp;Gunlock (Ver 2.3O 1994/01/20);gunlock;1993;Taito Corporation Japan;;;
3;ShootEmUp;GunNail (28th May. 1992);gunnail;1993;NMK / Tecmo;;;
3;ShootEmUp;Guts n' Glory (prototype);guts;1989;Atari Games;;;
3;ShootEmUp;Guwange (Japan, Master Ver. 99/06/24);guwange;1999;Cave (Atlus license);;;
3;ShootEmUp;Gyrodine;gyrodine;1984;Crux;;;
3;ShootEmUp;Gyruss;gyruss;1983;Konami;;;
2;ShootEmUp;Hacha Mecha Fighter (19th Sep. 1991, protected, set 1);hachamf;1991;NMK;;no sound due to imperfect emulation;
3;ShootEmUp;HAL21;hal21;1985;SNK;;;
3;ShootEmUp;Halley's Comet (US);halleysc;1986;Taito America Corporation (Coin-It license);;;
3;ShootEmUp;Hammer Away (Japan, prototype);hamaway;1991;Sega / Santos;;;
3;ShootEmUp;Hard Times (set 1);hrdtimes;1994;Playmark;;;
3;ShootEmUp;Heated Barrel (World version 3);heatbrl;1992;TAD Corporation;;;
1;ShootEmUp;Heavy Barrel (World);hbarrel;1987;Data East Corporation;;bad controls (deadzone issue);
3;ShootEmUp;Heavy Metal (315-5135);hvymetal;1985;Sega;;;
3;ShootEmUp;Heavy Unit (World);hvyunit;1988;Kaneko / Taito;;;
3;ShootEmUp;HeliFire (set 1);helifire;1980;Nintendo;;;
3;ShootEmUp;Hellfire (2P set);hellfire;1989;Toaplan (Taito license);;;
3;ShootEmUp;High Voltage;hvoltage;1985;Alpha Denshi Co.;;;
3;ShootEmUp;Highway Chase (DECO Cassette) (US);chwy;1980;Data East Corporation;;;
3;ShootEmUp;Hole Land (Japan);holeland;1984;Tecfri;;;
3;ShootEmUp;Homura (v2.04J);homura;2005;SKonec Entertainment;;;
3;ShootEmUp;Horizon (Irem);horizon;1985;Irem;;;
3;ShootEmUp;Hotdog Storm (Korea);hotdogst;1996;Marble (Ace International license);;;
3;ShootEmUp;Hydra;hydra;1990;Atari Games;;;
3;ShootEmUp;Hyper Duel (Japan set 1);hyprduel;1993;Technosoft;;;
3;ShootEmUp;I, Robot;irobot;1983;Atari;;;
3;ShootEmUp;Ibara (2005/03/22 MASTER VER..);ibara;2005;Cave (AMI license);;;
3;ShootEmUp;Ibara Kuro Black Label (2006/02/06. MASTER VER.);ibarablk;2006;Cave (AMI license);;;
3;ShootEmUp;IGMO;igmo;1984;Epos Corporation;;;
3;ShootEmUp;Ikari III - The Rescue (World version 1, 8-Way Joystick);ikari3;1989;SNK;;;
1;ShootEmUp;Ikari Warriors (US JAMMA);ikari;1986;SNK;;bad controls;
3;ShootEmUp;Image Fight (World);imgfight;1988;Irem;;;
3;ShootEmUp;Imago (cocktail set);imago;1984;Acom;;;
3;ShootEmUp;In The Hunt (World);inthunt;1993;Irem;;;
3;ShootEmUp;Indian Battle;indianbt;1980;Taito;;;
3;ShootEmUp;Insector X (World);insectx;1989;Taito Corporation Japan;;;
3;ShootEmUp;Invinco;invinco;1979;Sega;;needs samples;
3;ShootEmUp;IPM Invader (set 1);ipminvad;1979;IPM;;;
3;ShootEmUp;Iron Fortress;ironfort;1998;Eolith;;;
3;ShootEmUp;Jackal (World, 8-way Joystick);jackal;1986;Konami;;;
3;ShootEmUp;Jail Break;jailbrek;1986;Konami;;;
3;ShootEmUp;Juno First;junofrst;1983;Konami;;;
3;ShootEmUp;Kaitei Takara Sagashi;kaitei;1980;K.K. Tokki;;;
2;ShootEmUp;Kamikaze;kamikaze;1980;Leijac Corporation;;no sound due to imperfect emulation;
3;ShootEmUp;Ketsui: Kizuna Jigoku Tachi (2003/01/01. Master Ver.);ket;2002;Cave (AMI license);;;
3;ShootEmUp;KiKi KaiKai;kikikai;1986;Taito Corporation;;;
