Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
3;Platform;Rainbow Islands (new version);rbisland;1987;Taito Corporation;Taito Misc;;
3;Platform;Recalhorn (Ver 1.42J 1994/5/11, prototype);recalh;1994;Taito Corporation;;;
3;Platform;Red Robin;redrobin;1986;Elettronolo;;;
3;Platform;Roc'n Rope;rocnrope;1983;Konami;GX364;;
3;Platform;Rod-Land (World);rodland;1990;Jaleco;Mega System 1;;
0;Platform;S.O.S.;sosterm;198?;Terminal;;Romset is unknown;
3;Platform;Saboten Bombers (set 1);sabotenb;1992;NMK / Tecmo;NMK16;;
3;Platform;SegaSonic The Hedgehog (Japan, rev. C);sonic;1992;Sega;;;
3;Platform;Shadowland (YD3);shadowld;1987;Namco;;;
3;Platform;Snow Bros. - Nick & Tom (set 1);snowbros;1990;Toaplan;Kaneko Pandora;;
3;Platform;Snow Bros. 2 - With New Elves / Otenki Paradise;snowbro2;1994;Hanafram;Toaplan GP9001;;
3;Platform;Snow Brothers 3 - Magical Adventure;snowbro3;2002;Syrmex;Kaneko Pandora;;
3;Platform;Spelunker;spelunkr;1985;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Spelunker II - 23 no Kagi (Japan);spelunk2;1986;Irem (licensed from Broderbund);Irem M62;;
3;Platform;Springer;springer;1982;Orca;;;
3;Platform;Super Bagman (version 5);sbagman;1984;Valadon Automation;;;
3;Platform;Super Bubble 2003 (World, Ver 1.0);sb2003;2003;Limenko;;;
3;Platform;Super Bubble Bobble (Sun Mixing, Megadrive clone hardware);sbubsm;199?;Sun Mixing;;;
3;Platform;Super Burger Time (World, set 1);supbtime;1990;Data East Corporation;DECO IC16;;
3;Platform;Super Duck;supduck;1992;Comad;;;
3;Platform;Super Glob;suprglob;1983;Epos Corporation;;;
3;Platform;Super Rider;suprridr;1983;Taito Corporation (Venture Line license);;;
3;Platform;Super Trio;suprtrio;1994;Gameace;Miscellaneous;;
3;Platform;TeddyBoy Blues (315-5115, New Ver.);teddybb;1985;Sega;System 1;;
3;Platform;The Amazing Adventures of Mr. F. Lea;mrflea;1982;Pacific Novelty;;;
3;Platform;The Berlin Wall;berlwall;1991;Kaneko;Kaneko16;;
3;Platform;The FairyLand Story;flstory;1985;Taito;Miscellaneous;;
3;Platform;The NewZealand Story (World, new version) (newer PCB);tnzs;1988;Taito Corporation Japan;Miscellaneous;;
3;Platform;Thunder Hoop (Ver. 1);thoop;1992;Gaelco;Miscellaneous;;
3;Platform;Time Limit;timelimt;1983;Chuo Co. Ltd;;;
3;Platform;Toki (World, set 1);toki;1989;TAD Corporation;Miscellaneous;;
3;Platform;Toppy & Rappy;toppyrap;1996;SemiCom;Kaneko Pandora;;
3;Platform;Toy Land Adventure;toyland;2001;SemiCom;;;
3;Platform;Tricky Doc (set 1);trckydoc;1987;Tecfri;;;
3;Platform;Tumble Pop (World);tumblep;1991;Data East Corporation;DECO IC16;;
3;Platform;Ultra Balloon;uballoon;1996;SunA (Unico license);Miscellaneous;;
3;Platform;Up'n Down (315-5030);upndown;1983;Sega;System 1;;
3;Platform;Video Vince and the Game Factory (prototype);vidvince;1984;Mylstar;;;
3;Platform;Wardner (World);wardner;1987;Toaplan / Taito Corporation Japan;;;
3;Platform;Wily Tower;wilytowr;1984;Irem;M63;;
3;Platform;Wonder Boy Deluxe;wbdeluxe;1986;Escape (Sega license);;;
3;Platform;Wonder Boy III - Monster Lair (set 6, World, System 16B) (8751 317-0098);wb3;1988;Sega / Westone;System 16B;;
3;Platform;Wonder Boy in Monster Land (English bootleg set 1);wbmlb;1987;bootleg;;;
3;Platform;Woodpecker (set 1);woodpeck;1981;Amenip (Palcom Queen River);;;
3;Platform;Zupapa!;zupapa;2001;SNK;Neo Geo MVS;;
3;Platform;Zwackery;zwackery;1984;Bally Midway;;;
3;Puzzle;4 En Raya (set 1);4enraya;1990;IDSA;;;
3;Puzzle;Action Hollywood;actionhw;1995;TCH;;;
3;Puzzle;Agress;agress;1991;Palco;;;
3;Puzzle;Aquarium (US);aquarium;1996;Excellent System;;;
3;Puzzle;Atomic Point (Korea);atomicp;1990;Philco;;;
3;Puzzle;Balloon Brothers;ballbros;1992;East Technology;Taito-X;;
3;Puzzle;Bang Bang Ball (v1.05);bangball;1996;Banpresto / Kunihiko Tashiro+Goodhouse;;;
3;Puzzle;Battle Balls (US);batlballu;1995;Seibu Kaihatsu (Fabtek license);;very long launch;
3;Puzzle;Block Hole;blockhl;1989;Konami;GX973;;
3;Puzzle;Block Out (set 1);blockout;1989;Technos Japan / California Dreams;Miscellaneous;;
3;Puzzle;Bloxeed (Japan) (FD1094 317-0139);bloxeed;1989;Sega;System 18;;
3;Puzzle;Borench (set 1);borench;1990;Sega;;;
3;Puzzle;Boulder Dash (DECO Cassette) (US);cbdash;1985;Data East Corporation;;Need to wait 102s before game start;
3;Puzzle;Boulder Dash / Boulder Dash Part 2 (World);bouldash;1990;Data East Corporation (licensed from First Star);DEC0;;
3;Puzzle;Bouncing Balls;bballs;1991;Comad;Miscellaneous;;
3;Puzzle;Boxy Boy (World, SB2);boxyboy;1990;Namco;;;
3;Puzzle;Candy Candy;candy;1999;Eolith;;;
3;Puzzle;Cannon Ball (Yun Sung, horizontal);cannball;1995;Yun Sung / Soft Vision;;;
3;Puzzle;Chain Reaction (World, Version 2.2, 1995.09.25);chainrec;1995;Data East;;;
3;Puzzle;China Town (Japan);chinatwn;1991;Data East Corporation;;;
3;Puzzle;Cleopatra Fortune (Ver 2.1J 1996/09/05);cleopatr;1996;Taito Corporation;;;
3;Puzzle;Columns (World);columns;1990;Sega;;;
3;Puzzle;Columns II: The Voyage Through Time (World);columns2;1990;Sega;;;
3;Puzzle;Command War - Super Special Battle & War Game (Ver 0.0J) (Prototype) [Prototype];commandw;1992;Taito Corporation;;;
3;Puzzle;Cookie & Bibi (set 1);cookbib;1995;SemiCom;Miscellaneous;;
3;Puzzle;Cookie & Bibi 2;cookbib2;1996;SemiCom;Kaneko Pandora;;
3;Puzzle;Cookie & Bibi 3;cookbib3;1997;SemiCom;Kaneko Pandora;;
3;Puzzle;Cosmo Gang the Puzzle (US);cgangpzl;1992;Namco;;;
3;Puzzle;Cross Pang;crospang;1998;F2 System;Miscellaneous;;
3;Puzzle;Cue Brick (World, version D);cuebrick;1989;Konami;GX903;;
3;Puzzle;Deroon DeroDero;deroon;1995;Tecmo;Miscellaneous;;
3;Puzzle;Dharma Doujou;dharma;1994;Metro;;;
3;Puzzle;Dolmen;dolmen;1995;Afega;;;
3;Puzzle;Egg Hunt;egghunt;1995;Invi Image;;;
3;Puzzle;Emeraldia (World);emeralda;1993;Namco;;;
3;Puzzle;Final Tetris;finalttr;1993;Jeil Computer System;Kaneko Pandora;;
3;Puzzle;Flash Point (set 2, Japan, FD1094 317-0127A);fpoint;1989;Sega;;;
3;Puzzle;Ghostlop (prototype);ghostlop;1996;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Golden Fire II;gfire2;1992;Topis Corp;;;
3;Puzzle;Grand Tour;grndtour;1993;IGS;;;
3;Puzzle;Gulun.Pa! (Japan 931220 L);gulunpa;1993;Capcom;;;
3;Puzzle;Gururin;gururin;1994;Face;Neo Geo MVS;;
3;Puzzle;Guts'n (Japan);gutsn;2000;Kaneko / Kouyousha;;;
3;Puzzle;Gyakuten!! Puzzle Bancho (Japan);pbancho;1996;Fuuki;;;
3;Puzzle;Hatch Catch;htchctch;1995;SemiCom;;;
3;Puzzle;Hatris (US);hatris;1990;Video System Co.;;;
3;Puzzle;Hebereke no Popoon (Japan);heberpop;1994;Sunsoft / Atlus;;;
3;Puzzle;Hexion (Japan ver JAB);hexion;1992;Konami;GX122;;
3;Puzzle;Hot Mind (Hard Times hardware);hotmind;1996;Playmark;;;
3;Puzzle;Karian Cross (Rev. 1.0);karianx;1996;Deniam;Deniam-16b Har;;
3;Puzzle;Kitten Kaboodle;kittenk;1988;Konami;GX712;;
3;Puzzle;Klax (set 1);klax;1989;Atari Games;;;
3;Puzzle;Kokontouzai Eto Monogatari (Japan);eto;1994;Visco;;;
3;Puzzle;Land Maker (Ver 2.01J 1998/06/01);landmakr;1998;Taito Corporation;;;
3;Puzzle;Lemmings (US prototype);lemmings;1991;Data East USA;Miscellaneous;;
3;Puzzle;Linky Pipe;linkypip;1998;Eolith;;;
3;Puzzle;Loco-Motion;locomotn;1982;Konami (Centuri license);Miscellaneous;;
3;Puzzle;Logic Pro (Japan);logicpro;1996;Deniam;Deniam-16b Har;;
3;Puzzle;Logic Pro 2 (Japan);logicpr2;1997;Deniam;Deniam-16c Har;;
3;Puzzle;Lot Lot;lotlot;1985;Irem (licensed from Tokuma Shoten);Irem M62;;
3;Puzzle;Magic Bubble;magicbub;199?;Yun Sung;;;
3;Puzzle;Magical Drop II;magdrop2;1996;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Magical Drop III;magdrop3;1997;Data East Corporation;Neo Geo MVS;;
3;Puzzle;Mang-Chi;mangchi;2000;Afega;NMK16;;
3;Puzzle;Maniac Square (protected, Version 1.0, Checksum DEEE);maniacsq;1996;Gaelco;;;
3;Puzzle;Money Puzzle Exchanger / Money Idol Exchanger;miexchng;1997;Face;;;
3;Puzzle;Monster Slider (Japan);mslider;1997;Visco / Datt Japan;;;
3;Puzzle;Mosaic;mosaic;1990;Space;;;
3;Puzzle;Mouse Shooter GoGo;msgogo;1995;Metro;;;
3;Puzzle;Naname de Magic! (Japan);naname;1994;Atlus;Miscellaneous;;
3;Puzzle;New Cross Pang;newxpang;1999;F2 System;;;
3;Puzzle;Oh My God! (Japan);ohmygod;1993;Atlus;Miscellaneous;;
3;Puzzle;Orbs (10/7/94 prototype?);orbs;1994;American Sammy;;;
3;Puzzle;Palamedes (US);palamed;1990;Hot-B Co., Ltd.;;;
3;Puzzle;Panic Bomber;panicbom;1994;Eighting / Hudson;Neo Geo MVS;;
3;Puzzle;Phozon (Japan);phozon;1983;Namco;;;
3;Puzzle;Pipe Dream (World);pipedrm;1990;Video System Co.;;;
3;Puzzle;Pitapat Puzzle;pitapat;1997;F2 System;;;
3;Puzzle;Plotting (World set 1);plotting;1989;Taito Corporation Japan;;;
3;Puzzle;Pnickies (Japan 940608);pnickj;1994;Capcom;CPS1;;
3;Puzzle;Pochi and Nyaa;pnyaa;2003;Aiky / Taito;Neo Geo MVS;;
3;Puzzle;Poitto!;poitto;1993;Metro / Able Corp.;;;
3;Puzzle;Pop'n Pop (Ver 2.07O 1998/02/09);popnpop;1997;Taito Corporation;;;
3;Puzzle;Poto Poto (Japan, Rev A);potopoto;1994;Sega;;;
3;Puzzle;Pururun;pururun;1995;Metro / Banpresto;;;
3;Puzzle;Pushman (Korea, set 1);pushman;1990;Comad;;;
3;Puzzle;Puyo Puyo (World);puyo;1992;Compile / Sega;;;
3;Puzzle;Puyo Puyo 2 (Japan);puyopuy2;1994;Compile (Sega license);;;
3;Puzzle;Puzz Loop (Europe, v0.94);puzzloop;1998;Mitchell;Miscellaneous;;
3;Puzzle;Puzz Loop 2 (Euro 010302);pzloop2;2001;Mitchell (Capcom license);CPS2;;
3;Puzzle;Puzzle & Action: Ichidant-R (World);ichir;1994;Sega;;;
3;Puzzle;Puzzle & Action: Tant-R (Japan);tantr;1992;Sega;;;
3;Puzzle;Puzzle Bobble / Bust-A-Move (Neo-Geo) (NGM-083);pbobblen;1994;Taito;;;
3;Puzzle;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);pbobbl2n;1999;Taito (SNK license);Neo Geo MVS;;
3;Puzzle;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);pbobble3;1996;Taito Corporation;;;
3;Puzzle;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);pbobble4;1997;Taito Corporation;;;
3;Puzzle;Puzzle De Bowling (Japan);pzlbowl;1999;MOSS / Nihon System;Newer Seta;;
3;Puzzle;Puzzle De Pon!;puzzledp;1995;Taito (Visco license);Neo Geo MVS;;
3;Puzzle;Puzzle De Pon! R!;puzzldpr;1997;Taito (Visco license);;;
3;Puzzle;Puzzle King (Dance & Puzzle);puzzlekg;1998;Eolith;;;
3;Puzzle;Puzzle Star / Mohuan Xingzuo (ver. 100MG, 09/30/99 build);puzlstar;1999;IGS (Metro license);;;
3;Puzzle;Puzzle Uo Poko (International);uopoko;1998;Cave (Jaleco license);Cave;;
3;Puzzle;Puzzle! Mushihime-Tama (2005/09/09.MASTER VER);mushitam;2005;Cave (AMI license);;;
3;Puzzle;Puzzled / Joy Joy Kid (NGM-021 ~ NGH-021);joyjoy;1990;SNK;Neo Geo MVS;;
3;Puzzle;Puzzli;puzzli;1995;Metro / Banpresto;;;
3;Puzzle;Puzzli 2 (V100) [Incomplete dump];puzzli2;1999;IGS;;;
3;Puzzle;Puzznic (World);puzznic;1989;Taito Corporation Japan;;;
3;Puzzle;Qix (Rev 2);qix;1981;Taito America Corporation;;needs reset to launch;
3;Puzzle;Risky Challenge;riskchal;1993;Irem;M90;;
3;Puzzle;Rolling Crush (version 1.07.E - 1999/02/11, Trust license);rolcrush;1999;SemiCom / Exit (Trust license);;;
3;Puzzle;RyuKyu (Japan) (FD1094 317-5023);ryukyu;1990;Success / Sega;System 16B;;
3;Puzzle;Sadari;sadari;1993;Dooyong (NTC license);;;
3;Puzzle;SegaSonic Bros. (prototype, hack);ssonicbr;1992;hack;;;
3;Puzzle;Sen-Know (Japan);senknow;1999;Kaneko / Kouyousha;;;
3;Puzzle;Senkyu (Japan, newer);senkyu;1995;Seibu Kaihatsu;very long launch;;
3;Puzzle;Shanghai III (World);shangha3;1993;Sunsoft;;;
3;Puzzle;Soldam;soldam;1992;Jaleco;;;
3;Puzzle;Solomon's Key (US);solomon;1986;Tecmo;Miscellaneous;;
3;Puzzle;Sparkz (prototype);sparkz;1992;Atari Games;;;
3;Puzzle;Stack Columns (World);stkclmns;1994;Sega;;;
3;Puzzle;Super Puzzle Fighter II Turbo (Euro 960529);spf2t;1996;Capcom;CPS2;;
3;Puzzle;Super Shanghai Dragon's Eye (World);sshangha;1992;Hot-B Co., Ltd.;;;
3;Puzzle;Tang Tang (ver. 0526, 26/05/2000);tangtang;2000;ESD;Miscellaneous;;
3;Puzzle;Teki Paki;tekipaki;1991;Toaplan;Toaplan GP9001;;No sound (sound MCU not dumped)
3;Puzzle;Tetris (set 1);atetris;1988;Atari Games;Miscellaneous;;
3;Puzzle;Tetris (set 4, Japan, System 16A) (FD1094 317-0093);tetris;1988;Sega;System 16A;;
3;Puzzle;Tetris Plus (ver 1.0);tetrisp;1995;Jaleco / BPS;;;
3;Puzzle;Tetris Plus 2 (World);tetrisp2;1997;Jaleco / The Tetris Company;hardware;;
3;Puzzle;Tetris the Absolute The Grand Master 2 Plus;tgm2p;2000;Arika;;;
3;Puzzle;Three Wonders (World 910520);3wonders;1991;Capcom;CPS1;;
3;Puzzle;Toryumon;toryumon;1994;Sega;System 16B;;
3;Puzzle;Treasure of the Caribbean;totc;2011;FACE Corporation / N.C.I - Le Cortex;;;
3;Puzzle;Tube-It [Bootleg];tubeit;1993;bootleg;;;
3;Puzzle;Twin Adventure (World);twinadv;1995;Barko Corp;;;
3;Puzzle;Twin Qix (Ver 1.0A 1995/01/17, prototype);twinqix;1995;Taito America Corporation;;;
3;Puzzle;Twinkle Star Sprites;twinspri;1996;ADK / SNK;Neo Geo MVS;;
3;Puzzle;Volfied (World, revision 1);volfied;1989;Taito Corporation Japan;Taito Misc;;
3;Puzzle;VS. Tetris;vstetris;1988;Atari Games;;;
3;Puzzle;Water Balls;watrball;1996;ABM;;;
3;Puzzle;Welltris (World?, 2 players);welltris;1991;Video System Co.;Miscellaneous;;
3;Puzzle;Xor World (prototype);xorworld;1990;Gaelco;;;
3;Puzzle;Xyonix;xyonix;1989;Philko;;;
3;Puzzle;Zintrick / Oshidashi Zentrix (bootleg of CD version);zintrckb;1996;bootleg;Neo Geo MVS;;
3;Race;1000 Miglia: Great 1000 Miles Rally (94/07/18);gtmr;1994;Kaneko;Kaneko16;;
3;Race;A.B. Cop (World) (FD1094 317-0169b);abcop;1990;Sega;X-Board;;
3;Race;American Speedway (set 1);amspdwy;1987;Enerdyne Technologies Inc.;;;
3;Race;Backfire! (set 1);backfire;1995;Data East Corporation;DECO IC16;;
3;Race;Bad Lands;badlands;1989;Atari Games;;;
3;Race;Big Run (11th Rallye version);bigrun;1989;Jaleco;;;
3;Race;Blomby Car;blmbycar;1994;ABM & Gecas;;;
3;Race;Buggy Challenge;buggychl;1984;Taito Corporation;;right stick to accelerate;
3;Race;Burnin' Rubber;brubber;1982;Data East;;;
3;Race;Chase Bombers (World) [With graphics issues];cbombers;1994;Taito Corporation Japan;;;
3;Race;Chase H.Q. (World);chasehq;1988;Taito Corporation Japan;Taito-Z;;
3;Race;Chequered Flag;chqflag;1988;Konami;Miscellaneous;;
3;Race;Cisco Heat;cischeat;1990;Jaleco;;;
3;Race;Continental Circus (World);contcirc;1987;Taito Corporation Japan;Taito-Z;;
3;Race;Crazy Rally (set 1) [Graphics issues on some levels];crzrally;1985;Tecfri;;;
3;Race;Dirt Fox (Japan);dirtfoxj;1989;Namco;;;
3;Race;Double Axle (US);dblaxle;1991;Taito America Corporation;Taito-Z;many graphical issues;
3;Race;Drift Out '94 - The Hard Order (Japan);drifto94;1994;Visco;;;
3;Race;Drift Out (Europe);driftout;1991;Visco;Taito-F2;;
3;Race;Driving Force (Pac-Man conversion);drivfrcp;1984;Shinkai Inc. (Magic Eletronics Inc. license);;;
3;Race;Enduro Racer (YM2151) (FD1089B 317-0013A);enduror;1986;Sega;Hang-On;;
3;Race;Escape Kids (Asia, 4 Players);esckids;1991;Konami;GX975;Problems in selection menu;
3;Race;F-1 Dream;f1dream;1988;Capcom (Romstar license);;use clones f1dreamba or f1dreamb;
3;Race;F-1 Grand Prix;f1gp;1991;Video System Co.;Miscellaneous;;
3;Race;F-1 Grand Prix Part II;f1gp2;1992;Video System Co.;Miscellaneous;;
3;Race;F-1 Grand Prix Star II;f1gpstr2;1993;Jaleco;;;
3;Race;F1 Exhaust Note (World, Rev A);f1en;1991;Sega;;;
3;Race;F1 Super Lap (World);f1lap;1993;Sega;;;
1;Race;Final Lap (Rev E);finallap;1987;Namco;;bad controls (too sensititve);
1;Race;Final Lap 2;finalap2;1990;Namco;;bad controls (too sensititve);
1;Race;Final Lap 3 (World, set 1);finalap3;1992;Namco;;bad controls (too sensititve);
3;Race;Four Trax (World);fourtrax;1989;Namco;;;
3;Race;GP Rider (World, FD1094 317-0163) (Twin setup);gprider;1990;Sega;X-Board;;Single version only
3;Race;Grand Prix Star (ver 4.0);f1gpstar;1992;Jaleco;;;
3;Race;Ground Effects / Super Ground Effects (Japan);groundfx;1992;Taito Corporation;;;
3;Race;Hang-On (rev A);hangon;1985;Sega;;;
3;Race;Hang-On Jr. Rev.B;hangonjr;1985;Sega;;;
3;Race;High Way Race;hwrace;1983;Taito Corporation;;;
3;Race;Hot Chase (set 1);hotchase;1988;Konami;;;
3;Race;Hot Rod (World, 3 Players, Turbo set 1, Floppy Based);hotrod;1988;Sega;;;
3;Race;Hyper Crash (version D);hcrash;1987;Konami;GX790;;
3;Race;Joyful Road (Japan);joyfulr;1983;SNK;;;
3;Race;Jumping Cross (set 1);jcross;1984;SNK;Miscellaneous;;
3;Race;Kick Rider;kickridr;1984;Universal;;;
3;Race;Kick Start - Wheelie King;kikstart;1984;Taito Corporation;;;
3;Race;Konami GT;konamigt;1985;Konami;GX561;;
3;Race;Led Storm (US);ledstorm;1988;Capcom;;;
3;Race;Led Storm Rally 2011 (World);leds2011;1988;Capcom;Miscellaneous;;
3;Race;Lethal Crash Race (set 1);crshrace;1993;Video System Co.;Miscellaneous;;
3;Race;Lucky & Wild;luckywld;1992;Namco;;;
3;Race;Mad Gear (US);madgear;1989;Capcom;;;
3;Race;Magical Pumpkin: Puroland de Daibouken (Japan 960712);mpumpkin;1996;Capcom;;;
3;Race;Masked Riders Club Battle Race;kamenrid;1993;Banpresto / Toei;Seta;;
3;Race;Max RPM (ver 2);maxrpm;1986;Bally Midway;;;
3;Race;Maze of Flott (Japan);mofflott;1989;Taito Corporation;Taito Misc;;
3;Race;Mille Miglia 2: Great 1000 Miles Rally (95/05/24);gtmr2;1995;Kaneko;Kaneko16;;
3;Race;Namennayo (Japan);namenayo;1982;Cat's;;;
3;Race;Neo Drift Out - New Technology;neodrift;1996;Visco;Neo Geo MVS;;
3;Race;New Rally X;nrallyx;1981;Namco;;;
3;Race;Out Run (sitdown/upright, Rev B);outrun;1986;Sega;Out Run;;
3;Race;OutRunners (World);orunners;1992;Sega;;;
3;Race;Over Top;overtop;1996;ADK;Neo Geo MVS;;
2;Race;Pit & Run - F-1 Race (set 1) [Missing analog sounds and some gfx effects];pitnrun;1984;Taito Corporation;;no sound due to emulation issue;
3;Race;Power Drift (World, Rev A);pdrift;1988;Sega;Y-Board;;
3;Race;Power Drive;powerdrv;1986;Bally Midway;;;
3;Race;Racing Beat (World);racingb;1991;Taito Corporation Japan;Taito-Z;;
3;Race;Racing Hero (FD1094 317-0144);rachero;1989;Sega;X-Board;;
3;Race;Rad Mobile (World);radm;1990;Sega;;;
3;Race;Rad Rally (World);radr;1991;Sega;;;
3;Race;Rally Bike / Dash Yarou;rallybik;1988;Toaplan / Taito Corporation;Toaplan BCU-2;;
3;Race;Rally X (32k Ver.?);rallyx;1980;Namco;Miscellaneous;;
3;Race;Riding Hero (NGM-006 ~ NGH-006);ridhero;1990;SNK;Neo Geo MVS;;
3;Race;Road Fighter (set 1);roadf;1984;Konami;;;
2;Race;Rough Racer (Japan, Floppy Based, FD1094 317-0058-06b);roughrac;1990;Sega;;controls too sensitive;
3;Race;Shot Rider;shtrider;1985;Seibu Kaihatsu;;;
3;Race;Slip Stream (Brazil 950515);slipstrm;1995;Capcom;;;
3;Race;Space Position (Japan);spcpostn;1986;Sega / Nasco;Miscellaneous;;
3;Race;Special Criminal Investigation (World set 1);sci;1989;Taito Corporation Japan;Taito-Z;;
3;Race;Spy Hunter;spyhunt;1983;Bally Midway;;;
1;Race;Spy Hunter II (rev 2);spyhunt2;1987;Bally Midway;;missing controls;
3;Race;Stadium Cross (World);scross;1992;Sega;;;
3;Race;Super Chase - Criminal Termination (World);superchs;1992;Taito Corporation Japan;Taito Misc;;
3;Race;Super Cross II (Japan, set 1);sprcros2;1986;GM Shoji;;;
3;Race;Super Hang-On (sitdown/upright) (unprotected);shangon;1987;Sega;Out Run;;
3;Race;Super Monaco GP (World, Rev B) (FD1094 317-0126a);smgp;1989;Sega;X-Board;;
3;Race;Super Speed Race Junior (Japan) [Weird colors];ssrj;1985;Taito Corporation;;;
3;Race;Suzuka 8 Hours (World, Rev C);suzuka8h;1992;Namco;;;
3;Race;Suzuka 8 Hours 2 (World, Rev B);suzuk8h2;1993;Namco;;;
3;Race;Tail to Nose - Great Championship;tail2nos;1989;V-System Co.;Miscellaneous;;
3;Race;Thrash Rally (ALM-003 ~ ALH-003);trally;1991;Alpha Denshi Co.;Neo Geo MVS;;
0;Race;Top Driving (version 1.1);topdrive;1995;Proyesel;;Romset is unknown;
3;Race;Top Speed (World);topspeed;1987;Taito Corporation Japan;Taito Misc;;
3;Race;Traverse USA / Zippy Race;travrusa;1983;Irem;;;
3;Race;Turbo (program 1513-1515);turbo;1981;Sega;;;
3;Race;Turbo Out Run (Out Run upgrade) (FD1094 317-0118);toutrun;1989;Sega;Out Run;;
3;Race;Waku Waku Ultraman Racing;ultracin;1996;Sega;;;
3;Race;WEC Le Mans 24 (v2.01);wecleman;1986;Konami;;;
3;Race;Wheels Runner;wheelrun;19??;International Games;;;
3;Race;World Rally (Version 1.0, Checksum 0E56);wrally;1993;Gaelco;;;
3;Race;World Rally 2: Twin Racing (mask ROM version);wrally2;1995;Gaelco;;;
3;RunNGun;Act-Fancer Cybernetick Hyper Weapon (World revision 2);actfancr;1989;Data East Corporation;Miscellaneous;;
3;RunNGun;Alien Syndrome (set 4, System 16B, unprotected);aliensyn;1987;Sega;System 16B;;
3;RunNGun;Aliens (World set 1);aliens;1990;Konami;GX875;;
3;RunNGun;Avenging Spirit;avspirit;1991;Jaleco;Mega System 1;;
3;RunNGun;Bay Route (set 3, World) (FD1094 317-0116);bayroute;1989;Sunsoft / Sega;System 16B;;
3;RunNGun;Bonze Adventure (World, Newer);bonzeadv;1988;Taito Corporation Japan;Taito Misc;;
3;RunNGun;Charlie Ninja;charlien;1995;Mitchell;Simple 156;;
3;RunNGun;Chelnov - Atomic Runner (World);chelnov;1988;Data East Corporation;Miscellaneous;;
3;RunNGun;Contra (US / Asia, set 1);contra;1987;Konami;GX633;;
3;RunNGun;Cop 01 (set 1);cop01;1985;Nichibutsu;;;
3;RunNGun;Crazy War;crazywar;2002;Eolith;;;
3;RunNGun;Crime City (World);crimec;1989;Taito Corporation Japan;Taito B System;;
3;RunNGun;Cyber-Lip (NGM-010);cyberlip;1990;SNK;Neo Geo MVS;;
3;RunNGun;Demon Front (68k label V105, ROM M105XX 08/05/02) (ARM label V105, ROM 08/05/02 S105XX);dmnfrnt;2002;IGS;PolyGameMaster;;
3;RunNGun;Demon's World / Horror Story (set 1);demonwld;1990;Toaplan;Toaplan BCU-2;western horror version;
3;RunNGun;Demon's World / Horror Story (set 5);demonwld4;1989;Toaplan;;eastern horror version;
3;RunNGun;Desert Breaker (World) (FD1094 317-0196);desertbr;1992;Sega;System 18;;
3;RunNGun;E-Swat - Cyber Police (set 4, World) (FD1094 317-0130);eswat;1989;Sega;System 16B;;
3;RunNGun;Finest Hour (Japan);finehour;1989;Namco;;;
3;RunNGun;Green Beret;gberet;1985;Konami;GX577;too fast ?;
3;RunNGun;Gun Force II (US);gunforc2;1994;Irem;M92;;
3;RunNGun;Gun Master;gunmast;1994;Metro;;;
3;RunNGun;Gunforce - Battle Fire Engulfed Terror Island (World);gunforce;1991;Irem;M92;;
3;RunNGun;Iron Horse;ironhors;1986;Konami;GX560;;
3;RunNGun;Legend of Hero Tonma;loht;1989;Irem;M72;;
3;RunNGun;M.I.A. - Missing in Action (version T);mia;1989;Konami;GX808;;
3;RunNGun;Metal Slug - Super Vehicle-001;mslug;1996;Nazca;Neo Geo MVS;;
3;RunNGun;Metal Slug 2 - Super Vehicle-001/II (NGM-2410 ~ NGH-2410);mslug2;1998;SNK;Neo Geo MVS;;
3;RunNGun;Metal Slug 3 (NGM-2560);mslug3;2000;SNK;Neo Geo MVS;;
3;RunNGun;Metal Slug 4 (NGM-2630);mslug4;2002;Mega / Playmore;Neo Geo MVS;;
3;RunNGun;Metal Slug 5 (NGM-2680);mslug5;2003;SNK Playmore;Neo Geo MVS;;
3;RunNGun;Metal Slug X - Super Vehicle-001 (NGM-2500 ~ NGH-2500);mslugx;1999;SNK;Neo Geo MVS;;
3;RunNGun;Midnight Resistance (World);midres;1989;Data East Corporation;DEC0;;
3;RunNGun;Mirai Ninja (Japan);mirninja;1988;Namco;;;
3;RunNGun;Momoko 120% (English text);momokoe;1986;Jaleco;;;
3;RunNGun;Mutant Night;mnight;1987;UPL;Miscellaneous;;
3;RunNGun;Mystic Warriors (ver EAA);mystwarr;1993;Konami;GX128;;
3;RunNGun;Narc (rev 7.00);narc;1988;Williams;;needs to reset;
3;RunNGun;Psycho Soldier (US);psychos;1987;SNK;Miscellaneous;;
3;RunNGun;Psycho-Nics Oscar (World revision 0);oscar;1987;Data East Corporation;DEC8;;
3;RunNGun;Quartet (Rev A, 8751 315-5194);quartet;1986;Sega;System 16A;;
3;RunNGun;Riot;riot;1992;NMK;Miscellaneous;;
3;RunNGun;Robocop (World revision 4);robocop;1988;Data East Corporation;DEC0;;
