Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
0;Race;Race Drivin' (cockpit, rev 5);racedriv;1990;Atari Games;;requires calibration;
1;Race;Racin' Force (ver UAB);racinfrc;1994;Konami;;gfx issues, no controls;
2;Race;Rad Mobile;radm;1991;Sega;;lags a little;
0;Race;Rad Rally;radr;1991;Sega;;stuck on networking check;
3;Race;Rally Bike - Dash Yarou;rallybik;1988;[Toaplan] Taito Corporation;;;
3;Race;Rally X;rallyx;1980;Namco;;;
0;Race;Rave Racer (Rev. RV2, World);raveracw;1995;Namco;;no launch, chd ?;
2;Race;Riding Hero (set 1);ridhero;1990;SNK;;lags a little;
3;Race;Road Blasters (upright, rev 4);roadblst;1987;Atari Games;;;
3;Race;Road Fighter (set 1);roadf;1984;Konami;;;
1;Race;Road Riot 4WD;roadriot;1991;Atari Games;;no directional controls, lags a lot;
1;Race;Road Riot's Revenge (prototype);rrreveng;1994;Atari Games;;broken controls, lags a lot;
1;Race;S.T.U.N. Runner (rev 6);stunrun;1989;Atari Games;;lags a lot + control problems;
2;Race;Safari Rally (Japan);safarir;1979;SNK;;no sound;
0;Race;San Francisco Rush;sfrush;1996;Atari Games;;no launch, chd ?;
0;Race;Slipstream;slipstrm;1995;Capcom;;no sound, missing gfx, chd ?;
0;Race;Space Position (Japan);spcpostn;1986;Sega / Nasco;;freezes, gfx problems;
2;Race;Special Criminal Investigation (US);sci;1989;Taito America Corporation;;sound on on the left;
3;Race;Splendor Blast;splndrbt;1985;Alpha Denshi Co.;;;
2;Race;Spy Hunter;spyhunt;1983;Bally Midway;;controls too sensitive;
3;Race;Spy Hunter 2 (rev 2);spyhunt2;1987;Bally Midway;;doesn't launch;
1;Race;Stadium Cross (World);scross;1992;Sega;;lags a lot, missing sounds;
3;Race;Stocker;stocker;1984;Bally/Sente;;;
1;Race;Super Chase - Criminal Termination (World);superchs;1992;Taito Corporation Japan;;lags a lot;
3;Race;Super Cross 2 (Japan);sprcros2;1986;GM Shoji;;;
3;Race;Super Hang-On;shangon;1987;Sega;;only this clone works;
2;Race;Super Speed Race;sspeedr;1979;Midway;;no sound;
3;Race;Super Speed Race Junior (Japan);ssrj;1985;Taito Corporation;;;
3;Race;Super Sprint (rev 4);ssprint;1986;Atari Games;;no collision with other cars ?;
1;Race;Suzuka 8 Hours (World[Q]);suzuka8h;1992;Namco;;broken graphics;
1;Race;Suzuka 8 Hours 2 (Japan);suzuk8h2;1993;Namco;;broken graphics;
3;Race;Tail to Nose - Great Championship;tail2nos;1989;V-System Co.;;;
3;Race;Thrash Rally;trally;1991;Alpha Denshi Co.;;;
3;Race;Top Secret (Exidy) (version 1.0);topsecex;1986;Exidy;;;
3;Race;Top Speed (World);topspeed;1987;Taito Corporation Japan;;;
3;Race;Traverse USA - Zippy Race;travrusa;1983;Irem;;;
2;Race;Turbo;turbo;1981;Sega;;no sound;
0;Race;Turbo Out Run (set 1);toutrun;1989;Sega;;freezes while loading;
3;Race;Vs. Excitebike (set EB4-4 A);excitebk;1984;Nintendo;;sound not so good;
3;Race;WEC Le Mans 24 (set 1);wecleman;1986;Konami;;;
0;Race;Winning Run 91;winrun91;1991;Namco;;no image;
2;Race;World Grand Prix (US);wgp;1989;Taito America Corporation;;lags a little;
2;Race;World Grand Prix 2 (Japan);wgp2;1990;Taito Corporation;;lags a little;
0;Race;World Rally (set 1);wrally;1993;Gaelco;;broken graphics, protected ?;
1;Race;World Rally 2 - Twin Racing;wrally2;1995;Gaelco;;collision and graphics problems;
3;RunNGun;Act-Fancer Cybernetick Hyper Weapon (World revision 2);actfancr;1989;Data East Corporation;;;
3;RunNGun;Alien Syndrome (set 1);aliensyn;1987;Sega;;;
3;RunNGun;Aliens (World set 1);aliens;1990;Konami;;;
3;RunNGun;Avenging Spirit;avspirit;1991;Jaleco;;;
3;RunNGun;Bay Route (set 1);bayroute;1989;Sunsoft / Sega;;;
3;RunNGun;Bonze Adventure (World, Newer);bonzeadv;1988;Taito Corporation Japan;;;
3;RunNGun;Charlie Ninja;charlien;1995;Mitchell;;;
3;RunNGun;Chelnov - Atomic Runner (World);chelnov;1988;Data East Corporation;;;
3;RunNGun;Contra (US);contra;1987;Konami;;;
3;RunNGun;Cop 01 (set 1);cop01;1985;Nichibutsu;;;
3;RunNGun;Crime City (World);crimec;1989;Taito Corporation Japan;;;
3;RunNGun;Cyber-Lip;cyberlip;1990;SNK;;;
3;RunNGun;Demon's World - Horror Story;demonwld;1990;Toaplan;;;
0;RunNGun;E-Swat - Cyber Police;eswat;1989;Sega;;boot loop;
3;RunNGun;Finest Hour (Japan);finehour;1989;Namco;;;
3;RunNGun;Green Beret;gberet;1985;Konami;;;
0;RunNGun;Green Beret (Irem);greenber;1980;Irem;;graphic bugs;
3;RunNGun;Gun Master;gunmast;1994;Metro;;;
3;RunNGun;Gunforce - Battle Fire Engulfed Terror Island (World);gunforce;1991;Irem;;works fine in beta15;
3;RunNGun;Gunforce 2 (US);gunforc2;1994;Irem;;works fine in beta15;
3;RunNGun;M.I.A. - Missing in Action (version T);mia;1989;Konami;;;
3;RunNGun;Metal Slug - Super Vehicle-001;mslug;1996;Nazca;;;
3;RunNGun;Metal Slug 2 - Super Vehicle-001-II;mslug2;1998;SNK;;;
3;RunNGun;Metal Slug 3;mslug3;2000;SNK;;;
3;RunNGun;Metal Slug 4;mslug4;2002;Mega;;;
3;RunNGun;Metal Slug 5;mslug5;2003;Snk Playmore;;;
3;RunNGun;Metal Slug X - Super Vehicle-001;mslugx;1999;SNK;;;
3;RunNGun;Midnight Resistance (World);midres;1989;Data East Corporation;;;
3;RunNGun;Mirai Ninja (Japan);mirninja;1988;Namco;;;
3;RunNGun;Momoko 120%;momoko;1986;Jaleco;;;
3;RunNGun;Mutant Night;mnight;1987;UPL (Kawakus license);;Need to wait in menu 30s before game launch;
3;RunNGun;Mystic Warriors (Europe ver EAA);mystwarr;1993;Konami;;;
2;RunNGun;Narc (rev 7.00);narc;1988;Williams;;bad sound / lags a little;
2;RunNGun;Psycho Soldier (US);psychos;1987;SNK;;very low / bad sound;
3;RunNGun;Psycho-Nics Oscar (US);oscar;1988;Data East USA;;;
3;RunNGun;Quartet (Rev A, 8751 315-5194);quartet;1986;Sega;;;
3;RunNGun;Riot;riot;1992;NMK;;;
3;RunNGun;Robocop (World revision 4);robocop;1988;Data East Corporation;;;
3;RunNGun;Robocop 2 (Euro/Asia v0.10);robocop2;1991;Data East Corporation;;;
3;RunNGun;Rohga Armour Force (Asia-Europe v3.0);rohga;1991;Data East Corporation;;;
3;RunNGun;Rolling Thunder (rev 3);rthunder;1986;Namco;;;
3;RunNGun;Rolling Thunder 2;rthun2;1990;Namco;;;
3;RunNGun;SD Gundam Psycho Salamander no Kyoui;sdgndmps;1991;Banpresto / Bandai;;;
3;RunNGun;Shadow Dancer (World);shdancer;1989;Sega;;;
3;RunNGun;Shinobi (set 6, System 16A, unprotected);shinobi;1987;Sega;;;
3;RunNGun;Son Son;sonson;1984;Capcom;;;
0;RunNGun;Spark Man (v 2.0);sparkman;1989;SunA;;Stuck while loading;
3;RunNGun;Sunset Riders (4 Players ver EAC);ssriders;1991;Konami;;;
3;RunNGun;Super Contra;scontra;1988;Konami;;;
0;RunNGun;Super Ranger (v2.0);sranger;1988;SunA;;no sprite;
1;RunNGun;TH Strikes Back;thoop2;1994;Gaelco;;lags a lot, protected;
3;RunNGun;Three Wonders (World 910520);3wonders;1991;Capcom;;;
3;RunNGun;Wild West C.O.W.-Boys of Moo Mesa (World version EA);moo;1992;Konami;;;
3;RunNGun;Willow (World);willow;1989;Capcom;;;
3;RunNGun;Wiz;wiz;1985;Seibu Kaihatsu Inc.;;;
3;RunNGun;Xain'd Sleena;xsleena;1986;Technos;;;
3;RunNGun;Xenophobe;xenophob;1987;Bally Midway;;;
3;ShootEmUp;1941 - Counter Attack (World);1941;1990;Capcom;;;
3;ShootEmUp;1942 (set 1);1942;1984;Capcom;;;
3;ShootEmUp;1943 - The Battle of Midway (US);1943;1987;Capcom;;;
3;ShootEmUp;1944: The Loop Master (USA 000620);1944;2000;Capcom, supported by Eighting/Raizing;;;
3;ShootEmUp;1945k III;1945kiii;2000;Oriental;;;
3;ShootEmUp;19XX: The War Against Destiny (USA 951207);19xx;1996;Capcom;;;
3;ShootEmUp;4-D Warriors;4dwarrio;1985;Coreland / Sega;;;
3;ShootEmUp;800 Fathoms;800fath;1981;Amenip (US Billiards Inc. license);;;
3;ShootEmUp;Acrobat Mission;acrobatm;1991;UPL (Taito license);;;
3;ShootEmUp;Acrobatic Dog-Fight;dogfgt;1984;Technos;;;
0;ShootEmUp;Action Fighter;afighter;None;Sega;;No launch;
3;ShootEmUp;Aero Fighters;aerofgt;1992;Video System Co.;;;
3;ShootEmUp;Aero Fighters 2 / Sonic Wings 2;sonicwi2;1994;Video System Co.;;;
3;ShootEmUp;Aero Fighters 3 / Sonic Wings 3;sonicwi3;1995;Video System Co.;;;
3;ShootEmUp;After Burner II;aburner2;1987;Sega;;;
3;ShootEmUp;Air Attack (set 1);airattck;1996;Comad;;;
3;ShootEmUp;Air Buster;airbustr;1990;Kaneko (Namco license);;;
0;ShootEmUp;Air Combat 22 (Rev. ACS1 Ver.B);airco22b;1995;Namco;;Unplayable demo mode, no sound;
3;ShootEmUp;Air Duel (Japan);airduel;1990;Irem;;;
3;ShootEmUp;Air Gallet;agallet;1996;Banpresto / Gazelle;;;
0;ShootEmUp;Air Inferno (US);ainferno;1990;Taito America Corporation;;Graphics and controls issues;
0;ShootEmUp;Air Raid (encrypted);airraid;1987;Seibu Kaihatsu;;Stuck in config menu;
1;ShootEmUp;Air Rescue;arescue;1992;Sega;;Missing controls, lags a lot;
3;ShootEmUp;Ajax;ajax;1987;Konami;;;
3;ShootEmUp;Alcon;alcon;1986;Taito America Corp;;;
1;ShootEmUp;Alligator Hunt;aligator;1994;Gaelco;;No enemies ?;
3;ShootEmUp;Alpha Mission II / ASO II - Last Guardian;alpham2;1991;SNK;;;
2;ShootEmUp;Ambush;ambush;1983;Nippon Amuse Co-Ltd;;How to launch plane ?;
3;ShootEmUp;Andro Dunos;androdun;1992;Visco;;;
2;ShootEmUp;Aqua Jack (World);aquajack;1990;Taito Corporation Japan;;bad sound, only on the left speaker;
2;ShootEmUp;Arbalester;arbalest;1989;Seta;;lags a little, crappy sound;
3;ShootEmUp;Arcade Classics (prototype);arcadecl;1992;Atari Games;;;
3;ShootEmUp;Argus;argus;1986;[NMK] (Jaleco license);;;
3;ShootEmUp;Argus (Gottlieb, prototype);argusg;1984;Gottlieb;;;
3;ShootEmUp;Ark Area;arkarea;None;UPL;;;
3;ShootEmUp;Armed Formation;armedf;1988;Nichibutsu;;;
3;ShootEmUp;Armed Police Batrider (Japan, version B);batrider;1998;Raizing / Eighting;;;
3;ShootEmUp;Ashura Blaster (Japan);ashura;1990;Taito Corporation;;;
3;ShootEmUp;ASO - Armored Scrum Object;aso;1985;SNK;;;
1;ShootEmUp;Assault Plus (Japan);assaultp;1988;Namco;;Unusable controls;
3;ShootEmUp;Asteroids (rev 4);asteroid;1979;Atari;;;
3;ShootEmUp;Asteroids Deluxe (rev 2);astdelux;1980;Atari;;;
3;ShootEmUp;Astro Blaster (version 3);astrob;1981;Sega;;;
3;ShootEmUp;Asuka and Asuka (Japan);asuka;1988;Taito Corporation;;;
3;ShootEmUp;Asylum (prototype);asylum;1991;Leland Corp.;;;
0;ShootEmUp;Atomic Robo-kid;robokid;1988;UPL;;How to start game ?;
2;ShootEmUp;Aurail (set 1);aurail;1990;Sega / Westone;;Lags a little;
3;ShootEmUp;Bakutotsu Kijuutei;bakutotu;1988;Namco;;;
2;ShootEmUp;Balloon Bomber;ballbomb;1980;Taito;;no sound;
2;ShootEmUp;Baryon - Future Assault;baryon;1997;Other;;not perfect sound;
2;ShootEmUp;Batsugun;batsugun;1993;Toaplan;;partial sound;
3;ShootEmUp;Battlantis;battlnts;1987;Konami;;;
3;ShootEmUp;Battle Bakraid (Japan) (Wed Apr 7 1999);bbakraid;1999;Eighting;;;
3;ShootEmUp;Battle Chopper;bchopper;1987;Irem;;;
3;ShootEmUp;Battle Lane! Vol. 5 (set 1);battlane;1986;Technos (Taito license);;;
3;ShootEmUp;Battle of Atlantis (set 1);atlantis;1981;Comsoft;;;
3;ShootEmUp;Battle Rangers (World);battlera;1988;Data East Corporation;;;
3;ShootEmUp;Battle Wings;bwings;1984;Data East Corporation;;;
3;ShootEmUp;Bells and Whistles (Version L);blswhstl;1991;Konami;;;
3;ShootEmUp;Bermuda Triangle (Japan);bermudat;1987;SNK;;;
3;ShootEmUp;Berzerk (set 1);berzerk;1980;Stern;;;
3;ShootEmUp;Bio Attack;bioatack;1983;Taito Corporation (Fox Video Games license);;;
3;ShootEmUp;Bio-ship Paladin;bioship;1990;UPL (American Sammy license);;;
3;ShootEmUp;Black Heart;blkheart;1991;UPL;;;
3;ShootEmUp;Black Hole;blkhole;1981;TDS;;;
1;ShootEmUp;Black Widow;bwidow;1982;Atari;;partial controls;
3;ShootEmUp;Blast Off (Japan);blastoff;1989;Namco;;;
3;ShootEmUp;Blaster;blaster;1983;Williams;;needs reset;
3;ShootEmUp;Blasteroids (rev 4);blstroid;1987;Atari Games;;;
3;ShootEmUp;Blaze On (Japan);blazeon;1992;Atlus;;;
3;ShootEmUp;Blazer (Japan);blazer;1987;Namco;;;
3;ShootEmUp;Blazing Star;blazstar;1998;Yumekobo;;;
3;ShootEmUp;Blood Bros.;bloodbro;1990;Tad;;;
3;ShootEmUp;Blue Hawk;bluehawk;1993;Dooyong;;;
1;ShootEmUp;Blue Shark;blueshrk;1978;Midway;;no cursor, no sound, too sensitive;
3;ShootEmUp;Boogie Wings (Euro v1.5);boogwing;1992;Data East Corporation;;;
3;ShootEmUp;Boomer Rang'r - Genesis;boomrang;1983;Data East Corporation;;;
3;ShootEmUp;Bosconian (new version);bosco;1981;Namco;;;
3;ShootEmUp;Brain;brain;1986;Coreland / Sega;;;
0;ShootEmUp;Brave Blade (JAPAN);brvblade;2000;Eighting/Raizing;;no launch;
3;ShootEmUp;Break Thru (US);brkthru;1986;Data East USA;;;
2;ShootEmUp;Buck Rogers - Planet of Zoom;buckrog;1982;Sega;;no sound;
3;ShootEmUp;Burning Force (Japan, new version (Rev C));burnforc;1989;Namco;;;
3;ShootEmUp;Cabal (World, Joystick version);cabal;1988;TAD Corporation;;;
1;ShootEmUp;Caliber 50;calibr50;1989;Athena / Seta;;no rotation control;
3;ShootEmUp;Calipso;calipso;1982;[Stern] (Tago license);;;
3;ShootEmUp;Captain Tomaday;ctomaday;1999;Visco;;;
3;ShootEmUp;Carrier Air Wing (World 901012);cawing;1990;Capcom;;;
3;ShootEmUp;Cassette: Astro Fantasia;castfant;1981;DECO;;needs to wait 104s before game start;
0;ShootEmUp;Cassette: Highway Chase[Q];chwy;1985;DECO;;freezes while loading;
3;ShootEmUp;Cassette: Mission-X;cmissnx;1982;DECO;;needs to wait 97s before game start;
0;ShootEmUp;Cassette: Night Star (set 1);cnightst;1983;DECO;;freezes while loading;
3;ShootEmUp;Cassette: Super Astro Fighter;csuperas;1981;DECO;;needs to wait 94s before game start;
3;ShootEmUp;Cassette: Terranean;cterrani;1981;DECO;;needs to wait 105s before game start;
3;ShootEmUp;Cassette: Tornado;ctornado;1982;DECO;;needs to wait 109s before game start;
3;ShootEmUp;Centipede (revision 3);centiped;1980;Atari;;;
3;ShootEmUp;Change Air Blade (Japan);cairblad;1999;Sammy;;;
3;ShootEmUp;Chimera Beast (prototype);chimerab;1993;Jaleco;;;
3;ShootEmUp;Chopper I (US set 1);chopper;1988;SNK;;;
3;ShootEmUp;Choutetsu Brikin'ger - Ironclad (Prototype);ironclad;1996;Saurus;;;
3;ShootEmUp;Chuka Taisen (World);chukatai;1988;Taito Corporation Japan;;;
3;ShootEmUp;City Bomber (World);citybomb;1987;Konami;;;
1;ShootEmUp;Cloak and Dagger (rev 5);cloak;1983;Atari;;partial controls;
3;ShootEmUp;Cloud 9 (prototype);cloud9;1983;Atari;;;
3;ShootEmUp;Cobra-Command (World revision 5);cobracom;1988;Data East Corporation;;;
3;ShootEmUp;Colony 7 (set 1);colony7;1981;Taito;;;
3;ShootEmUp;Commando (World);commando;1985;Capcom;;;
3;ShootEmUp;Cosmic Cop (World);cosmccop;1991;Irem;;;
3;ShootEmUp;Cosmo Gang the Video (US);cosmogng;1991;Namco;;;
0;ShootEmUp;Cotton (Japan);cotton;None;Sega;;no launch;
1;ShootEmUp;Cotton 2;cotton2;1997;Success;;lags a lot, gfx bugs;
1;ShootEmUp;Cotton Boomerang;cottonbm;1998;Success;;lags a lot, gfx bugs;
0;ShootEmUp;Crackdown;crkdown;None;Sega;;Stuck while loading;
1;ShootEmUp;Crater Raider;crater;1984;Bally Midway;;no direction controls;
3;ShootEmUp;Cybattler;cybattlr;1993;Jaleco;;;
1;ShootEmUp;Cyber Commando (Rev. CY1, Japan);cybrcomm;1995;Namco;;no controls;
1;ShootEmUp;Cyber Sled (World);cybsled;1993;Namco;;lags a lot, control and gfx problems;
3;ShootEmUp;Cyvern (US);cyvern;1998;Kaneko;;;
3;ShootEmUp;D-Day;dday;1982;Olympia;;;
3;ShootEmUp;Daioh;daioh;1993;Athena;;;
3;ShootEmUp;Dangar - Ufo Robo (12-1-1986);dangar;1986;Nichibutsu;;;
3;ShootEmUp;Dangerous Seed (Japan);dangseed;1989;Namco;;;
3;ShootEmUp;Darius (World, rev 2);darius;1986;Taito Corporation Japan;;;
1;ShootEmUp;Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19);dariusg;1994;Taito Corporation Japan;;lags a lot;
3;ShootEmUp;Darius II (triple screen) (Japan);darius2;1989;Taito Corporation;;;
3;ShootEmUp;Darwin 4078 (Japan);darwin;1986;Data East Corporation;;;
3;ShootEmUp;Dead Angle;deadang;1988;Seibu Kaihatsu;;;
3;ShootEmUp;Dead Connection (World);deadconx;1992;Taito Corporation Japan;;;
3;ShootEmUp;Defender (Red label);defender;1980;Williams;;;
2;ShootEmUp;Demoneye-X;demoneye;1981;Irem;;no sound;
3;ShootEmUp;Desert War - Wangan Sensou;desertwr;1995;Jaleco;;;
3;ShootEmUp;Devastators (ver. Z);devstors;1988;Konami;;;
2;ShootEmUp;Devil World;devilw;1987;Konami;;gfx bugs;
3;ShootEmUp;Dimahoo (USA 000121);dimahoo;2000;Eighting/Raizing, distributed by Capcom;;;
3;ShootEmUp;DoDonPachi (International);ddonpach;1997;Atlus/Cave;;;
3;ShootEmUp;DoDonPachi Dai-Ou-Jou;ddp3;2002;Cave;;;
2;ShootEmUp;Dogyuun;dogyuun;1992;Toaplan;;no sound;
3;ShootEmUp;DonPachi (US);donpachi;1995;Atlus/Cave;;;
3;ShootEmUp;Double Wings;dblewing;1993;Mitchell;;;
3;ShootEmUp;Dr. Toppel's Adventure (World);drtoppel;1987;Taito Corporation Japan;;;
3;ShootEmUp;Dragon Blaze;dragnblz;2000;Psikyo;;;
3;ShootEmUp;Dragon Breed (M81 PCB version);dbreed;1989;Irem;;;
3;ShootEmUp;Dragon Saber;dsaber;1990;Namco;;;
3;ShootEmUp;Dragon Spirit (new version);dspirit;1987;Namco;;;
3;ShootEmUp;Dynamite Duke;dynduke;1989;Seibu Kaihatsu (Fabtek license);;;
3;ShootEmUp;E.D.F. - Earth Defense Force;edf;1991;Jaleco;;;
3;ShootEmUp;Eco Fighters (World 931203);ecofghtr;1993;Capcom;;;
3;ShootEmUp;Eight Forces;eightfrc;1994;Tecmo;;;
2;ShootEmUp;Eliminator (2 Players, set 1);elim2;1981;Gremlin;;no sound;
1;ShootEmUp;Escape from the Planet of the Robot Monsters (set 1);eprom;1989;Atari Games;;bad controls;
3;ShootEmUp;ESP Ra.De. (International Ver 1998 4-22);esprade;1998;Atlus/Cave;;;
3;ShootEmUp;EspGaluda;espgal;2002;Cave;;;
3;ShootEmUp;Exed Exes;exedexes;1985;Capcom;;;
3;ShootEmUp;Exerion;exerion;1983;Jaleco;;;
3;ShootEmUp;Extermination (US);extrmatn;1987;[Taito] World Games;;;
3;ShootEmUp;Exzisus (Japan);exzisus;1987;Taito Corporation;;;
0;ShootEmUp;Fantastic Journey;fantjour;1994;Konami;;no image;
3;ShootEmUp;Fantasy Zone (Japan New Ver.);fantzone;1986;Sega;;;
0;ShootEmUp;Fantasy Zone 2;fantzn2;None;????;;no launch;
3;ShootEmUp;Fighter and Attacker (US);fghtatck;1992;Namco;;;
3;ShootEmUp;Fighting Hawk (World);fhawk;1988;Taito Corporation Japan;;;
3;ShootEmUp;Final Star Force (US);fstarfrc;1992;Tecmo;;;
3;ShootEmUp;Finalizer - Super Transformation;finalizr;1985;Konami;;;
3;ShootEmUp;Fire Battle;firebatl;1984;Taito;;;
2;ShootEmUp;Fire One;fireone;1979;Exidy;;no sound;
3;ShootEmUp;Fire Shark;fireshrk;1990;Toaplan;;;
0;ShootEmUp;FixEight;fixeight;1992;Toaplan;;no launch;
3;ShootEmUp;Flying Shark (World);fshark;1987;[Toaplan] Taito Corporation;;;
2;ShootEmUp;Forgotten Worlds (US);forgottn;1988;Capcom;;can't turn gun;
2;ShootEmUp;Frenzy;frenzy;1982;Stern;;no sound;
1;ShootEmUp;Front Line;frontlin;1982;Taito Corporation;;no direction controls;
2;ShootEmUp;Future Spy;futspy;1984;Sega;;no sound;
0;ShootEmUp;G-Darius Ver.2 (JAPAN);gdarius2;1997;Taito;;freezes while loading;
3;ShootEmUp;Gaia - The Last Choice of Earth;gaialast;1999;Other;;;
0;ShootEmUp;Gain Ground;gground;None;Sega;;freezes while loading;
3;ShootEmUp;Galaga '88;galaga88;1987;Namco;;;
3;ShootEmUp;Galaga (Namco rev. B);galaga;1981;Namco;;;
3;ShootEmUp;Galaga 3 (rev. C);galaga3;1984;Namco;;;
3;ShootEmUp;Galaxian (Namco set 1);galaxian;1979;Namco;;;
3;ShootEmUp;Galaxy Gunners;galaxygn;1989;Electronic Devices Italy;;;
3;ShootEmUp;Galmedes (Japan);galmedes;1992;Visco;;;
3;ShootEmUp;Gang Busters;gbusters;1988;Konami;;;
3;ShootEmUp;Gardia;gardia;1986;Sega / Coreland;;;
3;ShootEmUp;Garyo Retsuden (Japan);garyoret;1987;Data East Corporation;;;
3;ShootEmUp;Gauntlet (rev 14);gauntlet;1985;Atari Games;;;
3;ShootEmUp;Gauntlet II;gaunt2;1986;Atari Games;;;
3;ShootEmUp;Gauntlet II (2 Players, rev 2);gaunt22p;1986;Atari Games;;;
3;ShootEmUp;Gemini Wing;gemini;1987;Tecmo;;;
3;ShootEmUp;Ghost Pilots;gpilots;1991;SNK;;;
3;ShootEmUp;GI Joe (World);gijoe;1992;Konami;;;
3;ShootEmUp;Giga Wing (USA 990222);gigawing;1999;Takumi (Capcom license);;;
3;ShootEmUp;Gigandes;gigandes;1989;East Technology;;;
0;ShootEmUp;Glass (Ver 1.1, Break Edition, Checksum 49D5E66B, Version 1994);glass;1993;OMK / Gaelco;;no image after menu;
3;ShootEmUp;Go Go Mr. Yamaguchi - Yuke Yuke Yamaguchi-kun;yamagchi;1985;Taito;;;
3;ShootEmUp;Gondomania (US);gondo;1987;Data East USA;;;
3;ShootEmUp;Gorf;gorf;1981;Midway;;;
3;ShootEmUp;Gradius;gradius;1985;Konami;;;
3;ShootEmUp;Gradius II - GOFER no Yabou (Japan New Ver.);gradius2;1988;Konami;;;
3;ShootEmUp;Gradius III (World, program code R);gradius3;1989;Konami;;;
2;ShootEmUp;Gratia - Second Earth (92047-01 version);gratia;1996;Jaleco;;lags a little;
3;ShootEmUp;Gravitar (version 3);gravitar;1982;Atari;;;
1;ShootEmUp;Grid Seeker - Project Stormhammer (World);gseeker;1992;Taito Corporation Japan;;lags a lot;
2;ShootEmUp;Grind Stormer;grindstm;1992;Toaplan;;no sound;
3;ShootEmUp;Grobda (New Ver.);grobda;1984;Namco;;;
1;ShootEmUp;Guerrilla War (US);gwar;1987;SNK;;no rotation control;
1;ShootEmUp;Guided Missile;gmissile;1977;Midway;;partial controls, no sound;
3;ShootEmUp;Gulf Storm;gulfstrm;1991;Dooyong;;;
3;ShootEmUp;Gulf War II;gulfwar2;1991;Comad;;;
3;ShootEmUp;Gun and Frontier (World);gunfront;1990;Taito Corporation Japan;;;
3;ShootEmUp;Gun.Smoke (World);gunsmoke;1985;Capcom;;;
3;ShootEmUp;Gunbird (World);gunbird;1994;Psikyo;;;
3;ShootEmUp;Gunbird 2;gunbird2;1998;Psikyo;;long to launch;
3;ShootEmUp;Gundhara;gundhara;1995;Banpresto;;;
1;ShootEmUp;Gunlock (World);gunlock;1993;Taito Corporation Japan;;lags a lot;
3;ShootEmUp;GunNail;gunnail;1993;NMK / Tecmo;;;
3;ShootEmUp;Guwange (Japan);guwange;1999;Atlus/Cave;;;
3;ShootEmUp;Gyrodine;gyrodine;1984;Taito Corporation;;;
3;ShootEmUp;Gyruss (Konami);gyruss;1983;Konami;;;
3;ShootEmUp;Hacha Mecha Fighter;hachamf;1991;NMK;;;
3;ShootEmUp;HAL21;hal21;1985;SNK;;;
3;ShootEmUp;Halley's Comet (US);halleys;1986;Taito America Corporation (Coin-It license);;;
1;ShootEmUp;Heated Barrel (World);heatbrl;1992;Tad;;broken gfx, no collisions;
1;ShootEmUp;Heavy Barrel (US);hbarrel;1987;Data East USA;;missing rotation controls;
3;ShootEmUp;Heavy Metal;hvymetal;1985;Sega;;;
3;ShootEmUp;Hellfire;hellfire;1989;Toaplan (Taito license);;;
3;ShootEmUp;High Voltage;hvoltage;1985;Alpha Denshi Co.;;;
3;ShootEmUp;Hole Land;holeland;1984;Tecfri;;;
3;ShootEmUp;Horizon;horizon;1985;Irem;;;
3;ShootEmUp;Hotdog Storm;hotdogst;1996;Marble;;;
3;ShootEmUp;Hydra;hydra;1990;Atari Games;;;
3;ShootEmUp;I, Robot;irobot;1983;Atari;;;
1;ShootEmUp;Ikari III - The Rescue (US, Rotary Joystick);ikari3;1989;SNK;;no rotatioon controls;
1;ShootEmUp;Ikari Warriors (US JAMMA);ikari;1986;SNK;;no rotation controls;
3;ShootEmUp;Image Fight (Japan);imgfight;1988;Irem;;;
3;ShootEmUp;In The Hunt (World);inthunt;1993;Irem;;;
3;ShootEmUp;Insector X (World);insectx;1989;Taito Corporation Japan;;;
3;ShootEmUp;Jackal (World);jackal;1986;Konami;;;
3;ShootEmUp;Jail Break;jailbrek;1986;Konami;;;
3;ShootEmUp;Juno First;junofrst;1983;Konami;;;
3;ShootEmUp;Kaitei Takara Sagashi;kaitei;1980;K.K. Tokki;;;
2;ShootEmUp;Kamikaze;kamikaze;1979;Leijac;;no sound, requries samples;
3;ShootEmUp;Ketsui Kizuna Jigoku Tachi;ket;2002;Cave;;;
3;ShootEmUp;KiKi KaiKai;kikikai;1986;Taito Corporation;;;
3;ShootEmUp;King and Balloon (US);kingball;1980;Namco;;;
3;ShootEmUp;Kingdom Grandprix (World);kingdmgp;1994;Raizing / Eighting;;;
3;ShootEmUp;Koutetsu Yousai Strahl (Japan set 1);strahl;1992;UPL;;;
3;ShootEmUp;Kozmik Kroozr;kroozr;1982;Bally Midway;;;
3;ShootEmUp;Land Sea Air Squad - Riku Kai Kuu Saizensen;lsasquad;1986;Taito;;;
3;ShootEmUp;Lasso;lasso;1982;SNK;;;
3;ShootEmUp;Last Duel (US set 1);lastduel;1988;Capcom;;;
3;ShootEmUp;Last Mission (US revision 6);lastmisn;1986;Data East USA;;;
3;ShootEmUp;Last Resort;lresort;1992;SNK;;;
3;ShootEmUp;Legendary Wings (US set 1);lwings;1986;Capcom;;;
1;ShootEmUp;Legion (ver 2.03);legion;1987;Nichibutsu;;heavy gfx bugs;
