Status;Genre;Name (mame description);Rom name;Year;Manufacturer;Hardware;Comments;Notes
1;Puzzle;Freeze (Atari) (prototype, English voice, 96/10/25);freezeat;1996;Atari Games;;lags a lot;
1;Puzzle;Ghostlop (prototype);ghostlop;1996;Data East Corporation;;lags a lot;
0;Puzzle;Gunpey (Japan);gunpey;2000;Banpresto;;no image;no CHD
3;Puzzle;Gururin;gururin;1994;Face;;;
1;Puzzle;Guts'n (Japan);gutsn;2000;Kaneko / Kouyousha;;Lags a lot;
3;Puzzle;Gyakuten!! Puzzle Bancho (Japan);pbancho;1996;Fuuki;;;
3;Puzzle;Hatris (US);hatris;1990;Video System Co.;;;
3;Puzzle;Hebereke no Popoon (Japan);heberpop;1994;Sunsoft / Atlus;;;
3;Puzzle;Hexion (Japan ver JAB);hexion;1992;Konami;;;
3;Puzzle;Karian Cross (Rev. 1.0);karianx;1996;Deniam;;;
2;Puzzle;Kitten Kaboodle;kittenk;1988;Konami;;lags a little;
3;Puzzle;Klax (set 1);klax;1989;Atari Games;;;
3;Puzzle;Kokontouzai Eto Monogatari (Japan);eto;1994;Visco;;;
0;Puzzle;Kollon (V2.04J);kollon;2003;Taito;;no launch;
0;Puzzle;Kurukuru Fever;kurufev;2003;Aruze / Takumi;;No launch, needs CHD ?;
1;Puzzle;Land Maker (Ver 2.01J 1998/06/01);landmakr;1998;Taito Corporation;;lags a lot;
3;Puzzle;Lemmings (US prototype);lemmings;1991;Data East USA;;;
3;Puzzle;Loco-Motion;locomotn;1982;Konami (Centuri license);;;
3;Puzzle;Logic Pro (Japan);logicpro;1996;Deniam;;;
3;Puzzle;Logic Pro 2 (Japan);logicpr2;1997;Deniam;;;
1;Puzzle;Logic Pro Adventure (Japan);lpadv;1999;Amuse World;;lags a lot;
3;Puzzle;Lot Lot;lotlot;1985;Irem (licensed from Tokuma Shoten);;;
3;Puzzle;Magical Drop II;magdrop2;1996;Data East Corporation;;;
3;Puzzle;Magical Drop III;magdrop3;1997;Data East Corporation;;;
0;Puzzle;Magical Tetris Challenge (981009 Japan);mtetrisc;1998;Capcom;;No launch, needs CHD ?;
3;Puzzle;Mang-Chi;mangchi;2000;Afega;;;
3;Puzzle;Maniac Square (unprotected);maniacsq;1996;Gaelco;;;
3;Puzzle;Money Puzzle Exchanger / Money Idol Exchanger;miexchng;1997;Face;;;
2;Puzzle;Monster Slider (Japan);mslider;1997;Visco / Datt Japan;;very low sound;
3;Puzzle;Mosaic;mosaic;1990;Space;;;
3;Puzzle;Naname de Magic! (Japan);naname;1994;Atlus;;;
1;Puzzle;Neratte Chu;nratechu;1996;Seta;;lags a lot;
3;Puzzle;Oh My God! (Japan);ohmygod;1993;Atlus;;;
3;Puzzle;Orbs (10/7/94 prototype?);orbs;1994;American Sammy;;;
0;Puzzle;Otenki Kororin (V2.01J);otenki;2001;Takumi;;no launch;
3;Puzzle;Palamedes (US);palamed;1990;Hot-B Co., Ltd.;;;
3;Puzzle;Panic Bomber;panicbom;1994;Eighting / Hudson;;;
0;Puzzle;Panic Street (Japan);panicstr;1999;Kaneko;;doesn't launch;no CHD
3;Puzzle;Peggle (Joystick, v1.0);peggle;1991;Strata/Incredible Technologies;;;
3;Puzzle;Phozon (Japan);phozon;1983;Namco;;;
3;Puzzle;Pipe Dream (World);pipedrm;1990;Video System Co.;;;
3;Puzzle;Plotting (World set 1);plotting;1989;Taito Corporation Japan;;;
3;Puzzle;Pnickies (Japan 940608);pnickj;1994;Capcom;;;
2;Puzzle;Pochi and Nyaa;pnyaa;2003;Aiky / Taito;;lags a little;
1;Puzzle;Pop'n Pop (Ver 2.07O 1998/02/09);popnpop;1997;Taito Corporation;;;
1;Puzzle;Poto Poto (Japan);potopoto;1994;Sega;;Lags a lot;
1;Puzzle;Pururun;pururun;1995;Metro / Banpresto;;lags a lot;
3;Puzzle;Puyo Puyo (World);puyo;1992;Sega / Compile;;;
3;Puzzle;Puyo Puyo 2 (Japan);puyopuy2;1994;Compile (Sega license);;;
0;Puzzle;Puyo Puyo Sun (J 961115 V0.001);puyosun;1996;Compile;;doesn't launch;no CHD
0;Puzzle;Puzz Loop (Europe);puzzloop;1998;Mitchell;;doesn't launch;no CHD
3;Puzzle;Puzz Loop 2 (Euro 010302);pzloop2;2001;Mitchell (Capcom license);;;
3;Puzzle;Puzzle & Action: Ichidant-R (World);ichir;1994;Sega;;;
1;Puzzle;Puzzle & Action: Tant-R (Japan);tantr;1992;Sega;;lags a lot;
3;Puzzle;Puzzle Bobble (Japan, B-System);pbobble;1994;Taito Corporation;;;
3;Puzzle;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);pbobbl2n;1999;Taito (SNK license);;graphical bugs on side;
1;Puzzle;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);pbobble3;1996;Taito Corporation;;lags a lot;
1;Puzzle;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);pbobble4;1997;Taito Corporation;;lags a lot;
3;Puzzle;Puzzle De Bowling (Japan);pzlbowl;1999;MOSS / Nihon System;;;
3;Puzzle;Puzzle De Pon!;puzzledp;1995;Taito (Visco license);;;
3;Puzzle;Puzzle De Pon! R!;puzzldpr;1997;Taito (Visco license);;;
1;Puzzle;Puzzle King (Dance & Puzzle);puzzlekg;1998;Eolith;;no sound;
3;Puzzle;Puzzle Uo Poko (International);uopoko;1998;Cave (Jaleco license);;;
1;Puzzle;Puzzled / Joy Joy Kid (NGM-021 ~ NGH-021);joyjoy;1990;SNK;;lags a lot;
1;Puzzle;Puzzli;puzzli;1995;Metro / Banpresto;;lags a lot;
0;Puzzle;Puzzli 2 Super (ver. 200);puzzli2;2001;IGS;;Crashes on launch;
3;Puzzle;Puzznic (World);puzznic;1989;Taito Corporation Japan;;;
3;Puzzle;Qix (Rev 2);qix;1981;Taito America Corporation;;needs to reset game;
3;Puzzle;Quantum (rev 2);quantum;1982;Atari;;;
1;Puzzle;Risky Challenge;riskchal;1993;Irem;;lags a lot;
3;Puzzle;RyuKyu (Japan) (FD1094 317-5023);ryukyu;1990;Success / Sega;;;
1;Puzzle;Sen-Know (Japan);senknow;1999;Kaneko / Kouyousha;;Lags a lot;
3;Puzzle;Showdown (version 5.0);showdown;1988;Exidy;;;
3;Puzzle;Solomon's Key (US);solomon;1986;Tecmo;;;
3;Puzzle;Sparkz (prototype);sparkz;1992;Atari Games;;;
3;Puzzle;Stack Columns (World);stkclmns;1994;Sega;;;
1;Puzzle;Star Sweep (Japan, STP1/VER.A);starswep;1997;Axela/Namco;;Lags a lot;
0;Puzzle;Star Trigon (Japan, STT1 Ver.A);startrgn;2002;Namco;;stuck on test;no CHD
3;Puzzle;Steel Worker;steelwkr;1980;Taito;;;
0;Puzzle;Super Puzzle Bobble (V2.05O);spuzbobl;1999;Taito;;no launch;
3;Puzzle;Super Puzzle Fighter II Turbo (USA 960620);spf2t;1996;Capcom;;;
3;Puzzle;Super Qix (World, Rev 2);sqix;1987;Taito;;;
1;Puzzle;Taisen Tokkae-dama (ver JAA);tokkae;1996;Konami;;lags a lot;
3;Puzzle;Tang Tang (ver. 0526, 26/05/2000);tangtang;2000;ESD;;;
1;Puzzle;Teki Paki;tekipaki;1991;Toaplan;;no sound;
3;Puzzle;Tetris (set 1);atetris;1988;Atari Games;;;
3;Puzzle;Tetris (set 4, Japan, System 16A) (FD1094 317-0093);tetris;1988;Sega;;;
1;Puzzle;Tetris Plus;tetrisp;1995;Jaleco / BPS;;horrible sound;?? should work ??
3;Puzzle;Tetris Plus 2 (World);tetrisp2;1997;Jaleco / The Tetris Company;;;
1;Puzzle;Tetris the Absolute The Grand Master 2 Plus;tgm2p;2000;Arika;;lags a lot;clone oft tgm2
1;Puzzle;Tetris The Grand Master (Japan 980710);tgmj;1998;Arika / Capcom;;lags a lot;
3;Puzzle;Three Wonders (World 910520);3wonders;1991;Capcom;;;
1;Puzzle;Toggle (prototype);toggle;1985;Bally/Sente;;no controls;
3;Puzzle;Torus;torus;1996;Yun Sung;;;
3;Puzzle;Toryumon;toryumon;1994;Sega;;;
3;Puzzle;Tube-It;tubeit;1993;Taito Corporation;;;
1;Puzzle;Twin Qix (Ver 1.0A 1995/01/17) (Prototype);twinqix;1995;Taito America Corporation;;lags a lot;
3;Puzzle;Twinkle Star Sprites;twinspri;1996;ADK / SNK;;hardware lag;
3;Puzzle;Tylz (prototype);tylz;1982;Mylstar;;;
3;Puzzle;Volfied (World, revision 1);volfied;1989;Taito Corporation Japan;;;
3;Puzzle;Vs. Dr. Mario;drmario;1990;Nintendo;;;
3;Puzzle;Welltris (World?, 2 players);welltris;1991;Video System Co.;;;
3;Puzzle;Xor World (prototype);xorworld;1990;Gaelco;;;
3;Puzzle;Zintrick / Oshidashi Zentrix (bootleg of CD version);zintrckb;1996;bootleg;;no music;
0;Puzzle;Zooo (V2.01J);zooo;2004;Success;;no launch;
3;Race;1000 Miglia: Great 1000 Miles Rally (94/07/18);gtmr;1994;Kaneko;;;
0;Race;500 GP (5GP3 Ver. C);500gp;1998;Namco;;doesn' launch;no CHD
2;Race;A.B. Cop (FD1094 317-0169b);abcop;1990;Sega;;lags a little;
0;Race;Ace Driver: Racing Evolution (Rev. AD2);acedrvrw;1994;Namco;;freezes raspberry pi;no CHD
0;Race;Ace Driver: Victory Lap (Rev. ADV2);victlapw;1996;Namco;;freezes raspberry pi;no CHD
0;Race;Aqua Jet (Rev. AJ2 Ver.B);aquajet;1996;Namco;;freezes raspberry pi;no CHD
1;Race;Backfire! (set 1);backfire;1995;Data East Corporation;;lags a lot;
3;Race;Bad Lands;badlands;1989;Atari Games;;;
0;Race;Battle Gear (Ver 2.40 A);batlgear;1999;Taito;;doesn't launch;needs CHD
0;Race;Battle Gear 2 (v2.04J);batlgr2;2000;Taito;;doesn't launch;no CHD
2;Race;Big Run (11th Rallye version);bigrun;1989;Jaleco;;a few graphical bugs;
1;Race;Buggy Boy/Speed Buggy (cockpit);buggyboy;1985;Tatsumi;;lags a lot, bad ratio;
3;Race;Buggy Challenge;buggychl;1984;Taito Corporation;;;
3;Race;Burnin' Rubber;brubber;1982;Data East;;;
0;Race;California Speed (Version 2.1a Apr 17 1998, GUTS 1.25 Apr 17 1998 / MAIN Apr 17 1998);calspeed;1998;Atari Games;;doesn't launch;needs CHD
0;Race;Cart Fury;cartfury;2000;Midway Games;;doesn't launch;needs CHD
3;Race;Championship Sprint (rev 3);csprint;1986;Atari Games;;;
1;Race;Change Lanes;changela;1983;Taito Corporation;;tilted sideways;
1;Race;Chase Bombers;cbombers;1994;Taito Corporation;;lags a lot;
3;Race;Chase H.Q. (World);chasehq;1988;Taito Corporation Japan;;;
3;Race;Chequered Flag;chqflag;1988;Konami;;;
3;Race;Cisco Heat;cischeat;1990;Jaleco;;;
0;Race;Code One Dispatch (ver D);code1d;2000;Konami;;no launch;
1;Race;Continental Circus (World);contcirc;1987;Taito Corporation Japan;;lags a lot;
0;Race;Cool Riders (US);coolridr;1995;Sega;;doesn't launch;no CHD
0;Race;Counter Steer (Japan);cntsteer;1985;Data East Corporation;;Crashes on launch;
3;Race;Crazy Rally (set 1);crzrally;1985;Tecfri;;;
1;Race;Cruis'n Exotica (version 2.4);crusnexo;1999;Midway;;requires calibration;
1;Race;Cruis'n USA (rev L4.1);crusnusa;1994;Midway;;requires calibration;
1;Race;Cruis'n World (rev L2.4);crusnwld;1996;Midway;;requires calibration;
0;Race;Cyber Cycles (Rev. CB2 Ver.C);cybrcycc;1995;Namco;;freezes raspberry pi;no CHD
0;Race;Dangerous Curves (Ver 2.2 J);dangcurv;1995;Taito;;too long to launch;no CHD
2;Race;Danny Sullivan's Indy Heat;indyheat;1991;Leland Corp.;;bad sound;?? should work ??
0;Race;Dirt Dash (Rev. DT2);dirtdash;1995;Namco;;doesn't launch;no CHD
1;Race;Dirt Fox (Japan);dirtfoxj;1989;Namco;;lags a lot, bad image;
1;Race;Double Axle (US);dblaxle;1991;Taito America Corporation;;lags a lot;
0;Race;Downhill Bikers (DH3 Ver. A);downhill;1997;Namco;;doesn't launch;no CHD
2;Race;Drift Out '94 - The Hard Order (Japan);drifto94;1994;Visco;;lags a little;
3;Race;Drift Out (Europe);driftout;1991;Visco;;;
1;Race;Driver's Edge;drivedge;1994;Strata/Incredible Technologies;;lags a lot;
0;Race;Driver's Eyes (Japan);driveyes;1991;Namco;;too long to launch;no CHD
3;Race;Enduro Racer (YM2151, FD1089B 317-0013A);enduror;1986;Sega;;;
3;Race;Escape Kids (Asia, 4 Players);esckids;1991;Konami;;;
3;Race;F-1 Dream;f1dream;1988;Capcom (Romstar license);;;
2;Race;F-1 Grand Prix;f1gp;1991;Video System Co.;;lags a little;
2;Race;F-1 Grand Prix Part II;f1gp2;1992;Video System Co.;;lags a little;
2;Race;F-1 Grand Prix Star II;f1gpstr2;1993;Jaleco;;lags a little;
1;Race;F1 Exhaust Note (World);f1en;1991;Sega;;lags a lot;
1;Race;F1 Super Battle;f1superb;1994;Jaleco;;critical graphical bugs;
0;Race;F1 Super Lap;f1lap;1993;Sega;;how to exit test mode ?;no CHD
1;Race;Final Lap (Rev E);finallap;1987;Namco;;lags a lot, bad controls;
1;Race;Final Lap 2;finalap2;1990;Namco;;lags a lot, bad controls;
1;Race;Final Lap 3 (World, set 1);finalap3;1992;Namco;;lags a lot, bad controls;
1;Race;Final Lap R (Rev. B);finalapr;1995;Namco;;lags a lot, bad controls;
1;Race;Four Trax;fourtrax;1989;Namco;;lags a lot;
3;Race;Gekisou (Japan);gekisou;1985;Eastern Corp.;;;
0;Race;Go By RC (V2.03O);gobyrc;1999;Taito;;no launch;
0;Race;GP Rider (set 2, World, FD1094 317-0163);gprider;1990;Sega;;no image;no CHD
3;Race;Grand Champion;grchamp;1981;Taito;;;
2;Race;Grand Prix Star (v3.0);f1gpstar;1991;Jaleco;;lags a little;
1;Race;Ground Effects / Super Ground Effects (Japan);groundfx;1992;Taito Corporation;;lags a lot;
3;Race;Grudge Match (prototype);grudge;198?;Bally Midway;;;
0;Race;GTI Club (ver EAA);gticlub;1996;Konami;;;no CHD
0;Race;GTI Club: Corso Italiano (ver JAB);gticlub2;2001;Konami;;;needs kviper bios, no CHD
0;Race;Hard Drivin' (cockpit, rev 7);harddriv;1988;Atari Games;;needs calibration;
0;Race;Hard Drivin's Airborne (prototype);hdrivair;1993;Atari Games;;needs calibration;no CHD
3;Race;High Way Race;hwrace;1983;Taito Corporation;;;
3;Race;Hot Chase;hotchase;1988;Konami;;;
1;Race;Hot Rod (World, 3 Players, Turbo set 1, Floppy Based);hotrod;1988;Sega;;Lags a lot;
3;Race;Hyper Crash (version D);hcrash;1987;Konami;;;
0;Race;Hyperdrive;hyprdriv;1998;Midway Games;;doesn't launch;needs CHD
3;Race;Ironman Ivan Stewart's Super Off-Road;offroad;1989;Leland Corp.;;;
3;Race;Ironman Ivan Stewart's Super Off-Road Track-Pak;offroadt;1989;Leland Corp.;;;
1;Race;Joyful Road (Japan);joyfulr;1983;SNK;;No controls, horrible sound;
3;Race;Jumping Cross (set 1);jcross;1984;SNK;;;
3;Race;Kick Start Wheelie King;kikstart;1984;Taito Corporation;;;
3;Race;Konami GT;konamigt;1985;Konami;;;
3;Race;Led Storm (US);ledstorm;1988;Capcom;;doesn't launch;clone of madgear
2;Race;Led Storm Rally 2011 (World);ledstorm2;1988;Capcom;;bad color;
2;Race;Lethal Crash Race (set 1);crshrace;1993;Video System Co.;;cracky sound;
1;Race;Lucky & Wild;luckywld;1992;Namco;;lags a lot;
3;Race;Masked Riders Club Battle Race;kamenrid;1993;Banpresto / Toei;;;
3;Race;Max RPM (ver 2);maxrpm;1986;Bally Midway;;;
3;Race;Maze of Flott (Japan);mofflott;1989;Taito Corporation;;;
0;Race;Metal Maniax (prototype);metalmx;1994;Atari Games;;stuck on conf;
0;Race;Midnight Run: Road Fighters 2 (EAA, Euro v1.11);midnrun;1995;Konami;;doesn't launch;no CHD
3;Race;Mille Miglia 2: Great 1000 Miles Rally (95/05/24);gtmr2;1995;Kaneko;;;
1;Race;Moto Frenzy;motofren;1992;Atari Games;;lags a lot, unusable controls;
0;Race;Motocross Go! (MG3 Ver. A);motoxgo;1997;Namco;;doesn't launch;no CHD
3;Race;Neo Drift Out - New Technology;neodrift;1996;Visco;;;
3;Race;New Rally X;nrallyx;1981;Namco;;;
0;Race;Off Road Challenge (v1.63);offroadc;1997;Midway;;freezes raspberry pi;no CHD
1;Race;Out Run (sitdown/upright, Rev B);outrun;1986;Sega;;lags a lot;?? should work ??
1;Race;OutRunners (World);orunners;1992;Sega;;lags a lot;
1;Race;Over Drive (set 1);overdriv;1990;Konami;;lags a lot, many graphical bugs;
3;Race;Over Top;overtop;1996;ADK;;;
2;Race;Pit & Run - F-1 Race (set 1);pitnrun;1984;Taito Corporation;;no sound;
1;Race;Pocket Racer (Japan, PKR1/VER.B);pocketrc;1996;Namco;;lags a lot;
3;Race;Pole Position (World);polepos;1982;Namco;;;
2;Race;Pole Position II (Japan);polepos2;1983;Namco;;cracky sound;
1;Race;Power Drift (World, Rev A);pdrift;1988;Sega;;lags a lot;
3;Race;Power Drive;powerdrv;1986;Bally Midway;;;
0;Race;Prop Cycle (Rev. PR2 Ver.A);propcycl;1996;Namco;;freezes mame;no CHD
0;Race;Race Drivin' (cockpit, rev 5);racedriv;1990;Atari Games;;Needs calibration;
0;Race;Racin' Force (ver EAC);racinfrc;1994;Konami;;needs wheel calibration;no CHD
1;Race;Racing Beat (World);racingb;1991;Taito Corporation Japan;;critical graphical bugs;
1;Race;Racing Hero (FD1094 317-0144);rachero;1989;Sega;;lags a lot;
0;Race;Racing Jam (JAC);racingj;1998;Konami;;doesn't launch;no CHD
1;Race;Rad Mobile (World);radm;1990;Sega;;lags a lot;
1;Race;Rad Rally (World);radr;1991;Sega;;lags a lot;
0;Race;Radikal Bikers (Version 2.02);radikalb;1998;Gaelco;;freezes raspberry pi;no CHD
3;Race;Rally Bike / Dash Yarou;rallybik;1988;Toaplan / Taito Corporation;;;
3;Race;Rally X (32k Ver.?);rallyx;1980;Namco;;;
0;Race;Rave Racer (Rev. RV2, World);raveracw;1995;Namco;;freezes raspberry pi;no CHD
0;Race;Ridge Racer (Rev. RR3, World);ridgerac;1993;Namco;;freezes mame;no CHD
0;Race;Ridge Racer 2 (Rev. RRS2, US);ridgera2;1994;Namco;;freezes mame;no CHD
3;Race;Riding Hero (set 1);ridhero;1990;SNK;;;
3;Race;Road Blasters (upright, rev 4);roadblst;1987;Atari Games;;;
0;Race;Road Burners (ver 1.04);roadburn;1999;Atari Games;;doesn't launch;needs CHD
3;Race;Road Fighter (set 1);roadf;1984;Konami;;;
1;Race;Road Riot 4WD;roadriot;1991;Atari Games;;lags a lot, partial controls;
1;Race;Road Riot's Revenge (prototype, Sep 06, 1994);rrreveng;1993;Atari Games;;lags a lot;
0;Race;Roads Edge / Round Trip (rev.B);roadedge;1997;SNK;;doesn't launch;needs hng64 bios
1;Race;Rough Racer (Japan, Floppy Based, FD1094 317-0058-06b);roughrac;1990;Sega;;lags a lot;
3;Race;Round Up 5 - Super Delta Force;roundup5;1989;Tatsumi;;;
1;Race;S.T.U.N. Runner (rev 6);stunrun;1989;Atari Games;;lags a lot;
2;Race;Safari Rally (Japan);safarir;1979;SNK;;No sound;
0;Race;San Francisco Rush;sfrush;1996;Atari Games;;doesn't launch;needs CHD
0;Race;San Francisco Rush 2049;sf2049;1998;Atari Games;;doesn't launch;needs CHD
0;Race;San Francisco Rush: The Rock (boot rom L 1.0, GUTS Oct 6 1997 / MAIN Oct 16 1997);sfrushrk;1996;Atari Games;;doesn't launch;needs CHD
0;Race;Side by Side (Ver 2.7 J);sidebs;1996;Taito;;freezes raspberry pi;no CHD
0;Race;Side by Side 2 (Ver 2.6 OK);sidebs2;1997;Taito;;freezes raspberry pi;no CHD
1;Race;Skimaxx;skimaxx;1996;Kyle Hodgetts / ICE;;lags a lot;
1;Race;Slip Stream (950515 Brazil);slipstrm;1995;Capcom;;lags a lot, no controls;
3;Race;Space Position (Japan);spcpostn;1986;Sega / Nasco;;;
3;Race;Special Criminal Investigation (World set 1);sci;1989;Taito Corporation Japan;;;
1;Race;Speed Racer;speedrcr;1995;Namco;;lags a lot;
0;Race;Speed Up (Version 1.20);speedup;1996;Gaelco;;freezes raspberry pi;no CHD
3;Race;Splendor Blast (set 1);splndrbt;1985;Alpha Denshi Co.;;;
3;Race;Spy Hunter;spyhunt;1983;Bally Midway;;bad controls ?;one button control ?
1;Race;Spy Hunter 2 (rev 2);spyhunt2;1987;Bally Midway;;bad controls ?;one button control ?
1;Race;Stadium Cross (World);scross;1992;Sega;;lags a lot;
3;Race;Stocker (3/19/85);stocker;1984;Bally/Sente;;;
1;Race;Street Drivin' (prototype);strtdriv;1993;Atari Games;;lags a lot, no sound;
1;Race;Super Chase - Criminal Termination (US);superchs;1992;Taito America Corporation;;lags a lot;
3;Race;Super Cross II (Japan, set 1);sprcros2;1986;GM Shoji;;;
0;Race;Super GT 24h;sgt24h;1996;Jaleco;;freezes raspberry pi;no CHD
2;Race;Super Hang-On (sitdown/upright, unprotected);shangon;1987;Sega;;lags a little;
2;Race;Super Monaco GP (World, Rev B) (FD1094 317-0126a);smgp;1989;Sega;;lags a little;
1;Race;Super Speed Race;sspeedr;1979;Midway;;Many problems;
1;Race;Super Speed Race Junior (Japan);ssrj;1985;Taito Corporation;;tilted sideways;
3;Race;Super Sprint (rev 4);ssprint;1986;Atari Games;;;
1;Race;Suzuka 8 Hours (World, Rev C);suzuka8h;1992;Namco;;lags a lot, horrible sound;
1;Race;Suzuka 8 Hours 2 (World);suzuk8h2;1993;Namco;;Badly working, horrible sound;
3;Race;Tail to Nose - Great Championship;tail2nos;1989;V-System Co.;;;
3;Race;Thrash Rally;trally;1991;Alpha Denshi Co.;;;
0;Race;Thrill Drive (JAE);thrilld;1998;Konami;;doesn't launch;no CHD
0;Race;Thrill Drive 2 (ver EBB);thrild2;2001;Konami;;doesn't launch;needs CHD
3;Race;Top Secret (Exidy) (version 1.0);topsecex;1986;Exidy;;;
1;Race;Top Speed (World);topspeed;1987;Taito Corporation Japan;;lags a lot;
3;Race;Traverse USA / Zippy Race;travrusa;1983;Irem;;;
2;Race;Turbo;turbo;1981;Sega;;No sound;
1;Race;Turbo Out Run (Out Run upgrade, FD1094 317-0118);toutrun;1989;Sega;;lags a lot;
1;Race;TX-1 (World);tx1;1983;Tatsumi (Atari/Namco/Taito license);;critical graphical bugs;
0;Race;Vapor TRX;vaportrx;1998;Atari Games;;doesn't launch;needs CHD
1;Race;Virtua Racing;vr;1992;Sega;;graphical bugs, lags a lot;
3;Race;Vs. Excitebike;excitebk;1984;Nintendo;;;
3;Race;WEC Le Mans 24;wecleman;1986;Konami;;;
1;Race;Wheels & Fire;wheelfir;199?;TCH;;no sound;
0;Race;Winding Heat (EAA, Euro v2.11);windheat;1996;Konami;;doesn't launch;no CHD
1;Race;Winning Run;winrun;1988;Namco;;lags a lot, missing part of screen;
1;Race;Winning Run '91 (Japan);winrun91;1991;Namco;;lags a lot, missing part of screen;
1;Race;World Grand Prix (US);wgp;1989;Taito America Corporation;;lags a lot;
1;Race;World Grand Prix 2 (Japan);wgp2;1990;Taito Corporation;;lags a lot;
3;Race;World Rally (set 1);wrally;1993;Gaelco;;;
3;Race;World Rally 2: Twin Racing;wrally2;1995;Gaelco;;;
0;Race;Xtreme Rally / Off Beat Racer!;xrally;1998;SNK;;doesn't launch;no CHD
0;Race;Xtrial Racing (ver JAB);xtrial;2002;Konami;;doesn't launch;needs CHD
3;RunNGun;Act-Fancer Cybernetick Hyper Weapon (World revision 2);actfancr;1989;Data East Corporation;;;
3;RunNGun;Alien Syndrome (set 4, System 16B, unprotected);aliensyn;1987;Sega;;;
3;RunNGun;Aliens (World set 1);aliens;1990;Konami;;;
3;RunNGun;Avenging Spirit;avspirit;1991;Jaleco;;;
3;RunNGun;Bay Route (set 3, World) (FD1094 317-0116);bayroute;1989;Sunsoft / Sega;;;
3;RunNGun;Bonze Adventure (World, Newer);bonzeadv;1988;Taito Corporation Japan;;;
0;RunNGun;Chaos Heat (V2.09O);chaoshea;1998;Taito;;no launch;
3;RunNGun;Charlie Ninja;charlien;1995;Mitchell;;;
3;RunNGun;Chelnov - Atomic Runner (World);chelnov;1988;Data East Corporation;;;
3;RunNGun;Contra (US, Set 1);contra;1987;Konami;;;
3;RunNGun;Cop 01 (set 1);cop01;1985;Nichibutsu;;;
1;RunNGun;Crazy War;crazywar;2002;Eolith;;no sound, controls not optimal;
3;RunNGun;Crime City (World);crimec;1989;Taito Corporation Japan;;;
3;RunNGun;Cyber-Lip;cyberlip;1990;SNK;;;
0;RunNGun;Demon Front (ver. 102);dmnfrnt;2002;IGS;;doesn't launch;
3;RunNGun;Demon's World / Horror Story (set 1);demonwld;1990;Toaplan;;;
3;RunNGun;Desert Breaker (World, FD1094 317-0196);desertbr;1992;Sega;;;
0;RunNGun;Dolphin Blue;dolphin;2003;Sammy;;doesn't launch;
3;RunNGun;E-Swat - Cyber Police (set 3, World, FD1094 317-0130);eswat;1989;Sega;;;
3;RunNGun;Finest Hour (Japan);finehour;1989;Namco;;;
1;RunNGun;Flame Gunner;flamegun;1999;Gaps Inc.;;lags a lot;
3;RunNGun;Green Beret;gberet;1985;Konami;;;
1;RunNGun;Green Beret (Irem);greenber;1980;Irem;;Stuck on menu;
1;RunNGun;Gun Master;gunmast;1994;Metro;;lags a lot;
3;RunNGun;Gunforce - Battle Fire Engulfed Terror Island (World);gunforce;1991;Irem;;;
2;RunNGun;Gunforce 2 (US);gunforc2;1994;Irem;;lags a little, bad sound;
3;RunNGun;Iron Horse;ironhors;1986;Konami;;was missing, to retest;
3;RunNGun;M.I.A. - Missing in Action (version T);mia;1989;Konami;;;wrongly scrapped as Action Fighter
3;RunNGun;Metal Slug - Super Vehicle-001;mslug;1996;Nazca;;;
3;RunNGun;Metal Slug 2 - Super Vehicle-001/II;mslug2;1998;SNK;;;
3;RunNGun;Metal Slug 3;mslug3;2000;SNK;;;
3;RunNGun;Metal Slug 4 (set 1);mslug4;2002;Mega / Playmore;;;
3;RunNGun;Metal Slug 5;mslug5;2003;SNK Playmore;;;
3;RunNGun;Metal Slug X - Super Vehicle-001;mslugx;1999;SNK;;;
3;RunNGun;Midnight Resistance (World);midres;1989;Data East Corporation;;;
3;RunNGun;Mirai Ninja (Japan);mirninja;1988;Namco;;;
2;RunNGun;Mystic Warriors (ver EAA);mystwarr;1993;Konami;;small blink graphical issue;
0;RunNGun;Narc (rev 7.00);narc;1988;Williams;;doesn't launch, stuck on config screen;
2;RunNGun;Psycho Soldier (US);psychos;1987;SNK;;cracky sound;
3;RunNGun;Psycho-Nics Oscar (World revision 0);oscar;1987;Data East Corporation;;;
3;RunNGun;Quartet (Rev A, 8751 315-5194);quartet;1986;Sega;;;
3;RunNGun;Riot;riot;1992;NMK;;;
3;RunNGun;Robocop (World revision 4);robocop;1988;Data East Corporation;;;
3;RunNGun;Robocop 2 (Euro/Asia v0.10);robocop2;1991;Data East Corporation;;;
3;RunNGun;Rohga Armor Force (Asia/Europe v5.0);rohga;1991;Data East Corporation;;;
3;RunNGun;Rolling Thunder (new version);rthunder;1986;Namco;;;
3;RunNGun;Rolling Thunder 2;rthun2;1990;Namco;;;
3;RunNGun;SD Gundam Psycho Salamander no Kyoui;sdgndmps;1991;Banpresto / Bandai;;;
1;RunNGun;SD Gundam Sangokushi Rainbow Tairiku Senki;grainbow;1993;Banpresto;;no sprite displayed;
3;RunNGun;Shadow Dancer (World);shdancer;1989;Sega;;;
3;RunNGun;Shinobi (set 6, System 16A, unprotected);shinobi;1987;Sega;;;
3;RunNGun;Son Son;sonson;1984;Capcom;;;
